Stock,Type,Entry Time,Exit Time,Entry Price,Exit Price,Gain %
PRESTIGE,LONG,2025-11-17 09:16:00,2025-11-17 09:24:00,1772.1,1763.7,-0.47401388183510323
PRESTIGE,SHORT,2025-11-20 09:45:00,2025-11-20 09:48:00,1702.9,1705.9,-0.17617006283398906
RAIN,LONG,2025-11-06 09:16:00,2025-11-06 09:22:00,136.0,136.0,0.0
RAIN,LONG,2025-11-07 09:16:00,2025-11-07 09:18:00,136.44,135.28,-0.8501905599530905
RAIN,SHORT,2025-11-11 09:16:00,2025-11-11 09:26:00,126.28,126.66,-0.30091859360151685
RAIN,SHORT,2025-11-11 09:34:00,2025-11-11 09:37:00,125.34,126.04,-0.5584809318653285
RAIN,SHORT,2025-11-18 09:50:00,2025-11-18 10:11:00,115.87,116.15,-0.24165012514024434
RAIN,SHORT,2025-11-20 09:42:00,2025-11-20 09:46:00,112.09,112.75,-0.5888125613346388
RAIN,SHORT,2025-11-21 09:16:00,2025-11-21 09:22:00,112.4,113.0,-0.5338078291814896
RAIN,SHORT,2025-11-21 09:55:00,2025-11-21 10:03:00,111.84,111.9,-0.053648068669529925
RAMCOCEM,LONG,2025-11-06 09:16:00,2025-11-06 09:20:00,1042.9,1033.6,-0.8917441748969394
RAMCOCEM,SHORT,2025-11-12 09:42:00,2025-11-12 09:47:00,1001.2,1002.4,-0.11985617259288171
RAMCOCEM,SHORT,2025-11-13 09:58:00,2025-11-13 10:07:00,1000.6,1001.4,-0.07995202878272582
RAMCOCEM,SHORT,2025-11-14 09:45:00,2025-11-14 10:00:00,977.1,980.0,-0.2967966431276202
RAMCOCEM,LONG,2025-11-17 09:37:00,2025-11-17 09:45:00,992.3,990.8,-0.15116396251133732
RECLTD,SHORT,2025-11-06 09:48:00,2025-11-06 10:00:00,368.5,368.55,-0.013568521031210683
RECLTD,SHORT,2025-11-18 09:19:00,2025-11-18 09:23:00,359.05,359.75,-0.19495891937055804
RECLTD,SHORT,2025-11-18 09:50:00,2025-11-18 09:53:00,358.85,359.4,-0.15326738191443626
RECLTD,SHORT,2025-11-21 09:55:00,2025-11-21 10:08:00,359.5,358.8,0.19471488178024718
RELIANCE,LONG,2025-11-17 09:41:00,2025-11-17 09:51:00,1523.0,1522.3,-0.0459619172685519
SAIL,LONG,2025-11-03 09:36:00,2025-11-03 09:45:00,138.2,137.35,-0.6150506512300973
SAIL,LONG,2025-11-04 09:44:00,2025-11-04 09:47:00,140.67,140.1,-0.40520366815951747
SAIL,SHORT,2025-11-07 09:16:00,2025-11-07 09:25:00,134.96,136.34,-1.0225251926496706
SAIL,SHORT,2025-11-18 09:17:00,2025-11-18 09:46:00,140.24,138.09,1.5330861380490626
SAIL,SHORT,2025-11-20 09:49:00,2025-11-20 10:06:00,138.96,138.66,0.21588946459413597
SBICARD,LONG,2025-11-03 09:55:00,2025-11-03 10:12:00,886.35,886.0,-0.0394877869915973
SBICARD,LONG,2025-11-04 09:43:00,2025-11-04 10:04:00,893.75,895.35,0.17902097902098157
SBICARD,SHORT,2025-11-11 09:50:00,2025-11-11 09:52:00,862.7,865.6,-0.3361539353193436
SBICARD,LONG,2025-11-17 09:37:00,2025-11-17 09:42:00,882.1,879.65,-0.2777462872690223
SBICARD,SHORT,2025-11-19 09:49:00,2025-11-19 09:54:00,856.2,858.7,-0.29198785330530247
SBILIFE,LONG,2025-11-04 09:57:00,2025-11-04 10:07:00,1975.8,1973.7,-0.1062860613422365
SBILIFE,LONG,2025-11-07 09:48:00,2025-11-07 09:53:00,1977.6,1974.0,-0.18203883495145173
SBILIFE,SHORT,2025-11-13 09:20:00,2025-11-13 09:25:00,1976.6,1983.1,-0.32884751593645656
SBILIFE,LONG,2025-11-18 09:37:00,2025-11-18 09:48:00,1999.4,1996.7,-0.13504051215364837
SBILIFE,SHORT,2025-11-24 09:40:00,2025-11-24 09:50:00,2012.5,2013.2,-0.03478260869565443
SHREECEM,SHORT,2025-11-04 09:42:00,2025-11-04 09:54:00,27930.0,27885.0,0.1611170784103115
SHREECEM,SHORT,2025-11-11 09:36:00,2025-11-11 09:44:00,26980.0,27020.0,-0.14825796886582654
SHREECEM,SHORT,2025-11-18 09:43:00,2025-11-18 09:59:00,26470.0,26390.0,0.3022289384208538
SIEMENS,LONG,2025-11-17 09:16:00,2025-11-17 09:31:00,3177.9,3160.5,-0.5475313886528869
SIEMENS,SHORT,2025-11-19 09:58:00,2025-11-19 10:14:00,3217.0,3214.8,0.06838669567919857
SJVN,SHORT,2025-11-06 09:17:00,2025-11-06 09:30:00,86.73,86.66,0.08071025020178414
SJVN,SHORT,2025-11-07 09:17:00,2025-11-07 09:29:00,85.11,84.99,0.14099400775467577
SJVN,SHORT,2025-11-11 09:18:00,2025-11-11 09:28:00,83.5,83.66,-0.1916167664670618
SJVN,SHORT,2025-11-21 09:55:00,2025-11-21 10:03:00,81.21,81.27,-0.07388252678241877
SONACOMS,LONG,2025-11-03 09:45:00,2025-11-03 09:48:00,481.45,479.9,-0.3219441271160061
SONACOMS,LONG,2025-11-10 09:50:00,2025-11-10 09:56:00,493.2,492.7,-0.1013787510137875
SONACOMS,LONG,2025-11-13 09:27:00,2025-11-13 09:34:00,499.45,498.05,-0.2803083391730859
SONACOMS,LONG,2025-11-20 09:59:00,2025-11-20 10:03:00,507.75,506.35,-0.2757262432299315
SONACOMS,LONG,2025-11-21 09:29:00,2025-11-21 09:40:00,513.7,515.75,0.3990656024917178
SRF,LONG,2025-11-11 09:16:00,2025-11-11 09:17:00,2917.9,2904.2,-0.46951574762672715
SRF,LONG,2025-11-11 09:45:00,2025-11-11 09:50:00,2903.6,2900.0,-0.12398401983744005
STARCEMENT,LONG,2025-11-04 09:19:00,2025-11-04 09:24:00,264.75,263.4,-0.5099150141643145
STARCEMENT,LONG,2025-11-17 09:54:00,2025-11-17 09:58:00,237.95,236.85,-0.4622819920151269
STARCEMENT,LONG,2025-11-19 09:42:00,2025-11-19 09:51:00,230.55,230.6,0.021687269572753392
STARCEMENT,SHORT,2025-11-21 09:46:00,2025-11-21 09:58:00,226.55,226.25,0.1324210990951275
SUNPHARMA,SHORT,2025-11-06 09:38:00,2025-11-06 09:47:00,1687.2,1688.9,-0.10075865339023503
SUPREMEIND,SHORT,2025-11-13 09:49:00,2025-11-13 09:54:00,3810.0,3822.7,-0.33333333333332854
SUPREMEIND,SHORT,2025-11-14 09:42:00,2025-11-14 09:46:00,3784.6,3791.2,-0.17439095280874886
SUPREMEIND,SHORT,2025-11-21 09:16:00,2025-11-21 09:36:00,3495.7,3494.6,0.0314672311697202
TATACHEM,LONG,2025-11-04 09:43:00,2025-11-04 09:53:00,887.75,888.1,0.039425513939737845
TATACHEM,SHORT,2025-11-13 09:31:00,2025-11-13 09:44:00,849.1,847.8,0.1531032858320655
TATACHEM,SHORT,2025-11-18 09:17:00,2025-11-18 09:26:00,830.0,831.25,-0.15060240963855423
TATACHEM,SHORT,2025-11-19 09:21:00,2025-11-19 09:24:00,822.55,824.3,-0.2127530241322716
TATACOMM,LONG,2025-11-04 09:25:00,2025-11-04 09:28:00,1935.0,1924.7,-0.5322997416020648
TATACOMM,SHORT,2025-11-06 09:58:00,2025-11-06 10:00:00,1887.0,1892.8,-0.3073661897191285
TATACOMM,SHORT,2025-11-12 09:43:00,2025-11-12 10:05:00,1835.2,1822.4,0.6974716652135982
TATACOMM,LONG,2025-11-13 09:21:00,2025-11-13 09:30:00,1866.9,1860.3,-0.35352723766672756
TATACOMM,LONG,2025-11-19 09:17:00,2025-11-19 09:21:00,1901.2,1892.1,-0.4786450662739394
TATACOMM,LONG,2025-11-21 09:22:00,2025-11-21 09:31:00,1940.2,1941.3,0.05669518606328776
TATACONSUM,LONG,2025-11-06 09:50:00,2025-11-06 10:02:00,1181.8,1182.5,0.059231680487395966
TATACONSUM,LONG,2025-11-12 09:21:00,2025-11-12 09:23:00,1163.5,1160.0,-0.30081650193382037
TATACONSUM,SHORT,2025-11-19 09:35:00,2025-11-19 09:37:00,1150.4,1153.5,-0.2694714881780171
TATAELXSI,LONG,2025-11-12 09:47:00,2025-11-12 09:56:00,5367.5,5359.0,-0.1583605030274802
TATAELXSI,SHORT,2025-11-21 09:16:00,2025-11-21 09:22:00,5318.5,5347.0,-0.5358653755758203
TATAPOWER,SHORT,2025-11-04 09:17:00,2025-11-04 09:30:00,403.95,403.0,0.2351776209926943
TATAPOWER,SHORT,2025-11-06 09:48:00,2025-11-06 10:00:00,398.9,398.05,0.21308598646276408
TATAPOWER,SHORT,2025-11-11 09:20:00,2025-11-11 09:22:00,393.65,394.5,-0.21592785469326123
TATAPOWER,SHORT,2025-11-18 09:48:00,2025-11-18 10:03:00,390.35,389.35,0.2561803509670808
TATAPOWER,LONG,2025-11-20 09:32:00,2025-11-20 09:34:00,391.8,390.7,-0.280755487493625
TATAPOWER,SHORT,2025-11-21 09:55:00,2025-11-21 10:06:00,387.7,387.65,0.012896569512512605
TATASTEEL,LONG,2025-11-13 09:16:00,2025-11-13 09:35:00,182.07,182.0,-0.03844675124951567
TATASTEEL,SHORT,2025-11-17 09:53:00,2025-11-17 09:57:00,172.81,173.25,-0.2546148949713545
TATASTEEL,SHORT,2025-11-18 09:49:00,2025-11-18 10:05:00,171.3,170.82,0.28021015761822426
TATASTEEL,SHORT,2025-11-20 09:58:00,2025-11-20 10:01:00,172.72,173.16,-0.25474756831866474
TCS,LONG,2025-11-12 09:47:00,2025-11-12 09:56:00,3099.4,3095.0,-0.14196296057301705
TCS,SHORT,2025-11-21 09:45:00,2025-11-21 09:49:00,3139.9,3147.9,-0.25478518424153634
TECHM,LONG,2025-11-19 09:47:00,2025-11-19 09:48:00,1432.5,1429.8,-0.18848167539267335
TECHM,LONG,2025-11-20 09:55:00,2025-11-20 10:04:00,1447.0,1451.0,0.27643400138217
TECHM,LONG,2025-11-24 09:22:00,2025-11-24 09:41:00,1492.1,1501.6,0.6366865491589037
TIINDIA,SHORT,2025-11-04 09:16:00,2025-11-04 09:20:00,3020.0,3029.9,-0.32781456953642685
TIINDIA,SHORT,2025-11-12 09:16:00,2025-11-12 09:20:00,2982.0,2991.1,-0.30516431924882326
TIINDIA,LONG,2025-11-17 09:59:00,2025-11-17 10:09:00,3084.9,3083.0,-0.06159032707705569
TITAN,SHORT,2025-11-11 09:49:00,2025-11-11 10:03:00,3788.7,3791.6,-0.07654340538971392
TITAN,LONG,2025-11-12 09:57:00,2025-11-12 10:04:00,3838.9,3832.6,-0.16410951053687728
TITAN,LONG,2025-11-19 09:43:00,2025-11-19 09:47:00,3906.1,3899.6,-0.16640639000537621
TITAN,LONG,2025-11-20 09:38:00,2025-11-20 09:43:00,3951.2,3947.1,-0.10376594452318054
TORNTPHARM,LONG,2025-11-10 09:16:00,2025-11-10 09:36:00,3704.8,3726.0,0.572230619736553
TORNTPHARM,SHORT,2025-11-18 09:39:00,2025-11-18 09:49:00,3791.2,3793.6,-0.06330449461912036
TORNTPOWER,SHORT,2025-11-06 09:16:00,2025-11-06 09:30:00,1290.0,1286.4,0.2790697674418534
TORNTPOWER,SHORT,2025-11-06 09:49:00,2025-11-06 10:02:00,1281.5,1279.5,0.15606710885680844
TORNTPOWER,LONG,2025-11-11 09:16:00,2025-11-11 09:18:00,1318.7,1312.3,-0.48532645787518697
TORNTPOWER,SHORT,2025-11-18 09:50:00,2025-11-18 10:03:00,1307.4,1306.9,0.038243842741318645
TORNTPOWER,LONG,2025-11-20 09:16:00,2025-11-20 09:17:00,1306.1,1303.0,-0.23734782941581115
TVSMOTOR,LONG,2025-11-04 09:52:00,2025-11-04 10:02:00,3502.8,3505.2,0.06851661527919482
TVSMOTOR,LONG,2025-11-18 09:18:00,2025-11-18 09:23:00,3492.8,3483.9,-0.2548098946404057
UNIONBANK,SHORT,2025-11-21 09:18:00,2025-11-21 09:33:00,151.96,152.12,-0.10529086601737073
UNIONBANK,SHORT,2025-11-21 09:35:00,2025-11-21 09:44:00,151.12,151.19,-0.04632080465854498
UPL,SHORT,2025-11-07 09:45:00,2025-11-07 09:47:00,721.4,727.2,-0.8039922373163388
UPL,LONG,2025-11-12 09:19:00,2025-11-12 09:32:00,761.55,761.65,0.01313111417504074
UPL,LONG,2025-11-17 09:16:00,2025-11-17 09:24:00,767.35,764.4,-0.38443995569167205
UPL,LONG,2025-11-24 09:53:00,2025-11-24 10:00:00,754.75,754.4,-0.046372971182513774
VBL,SHORT,2025-11-13 09:43:00,2025-11-13 09:49:00,455.85,456.5,-0.14259076450586317
VBL,SHORT,2025-11-18 09:35:00,2025-11-18 10:10:00,457.15,455.3,0.40468117685660415
VEDL,LONG,2025-11-10 09:16:00,2025-11-10 09:25:00,524.35,522.0,-0.4481739296271618
VEDL,LONG,2025-11-11 09:51:00,2025-11-11 10:04:00,522.15,522.9,0.14363688595231255
VEDL,LONG,2025-11-12 09:30:00,2025-11-12 09:38:00,527.9,527.05,-0.1610153438151208
VEDL,LONG,2025-11-13 09:16:00,2025-11-13 09:40:00,528.5,531.5,0.5676442762535477
VEDL,SHORT,2025-11-18 09:49:00,2025-11-18 10:18:00,512.45,509.75,0.5268806712850123
VEDL,SHORT,2025-11-21 09:58:00,2025-11-21 10:12:00,505.05,505.05,-0.0
VOLTAS,LONG,2025-11-10 09:36:00,2025-11-10 10:06:00,1320.9,1326.9,0.45423574835339536
WIPRO,SHORT,2025-11-18 09:43:00,2025-11-18 09:56:00,242.03,241.79,0.09916126100070616
YESBANK,SHORT,2025-11-21 09:56:00,2025-11-21 09:59:00,22.35,22.38,-0.13422818791945226
ZEEL,LONG,2025-11-04 09:32:00,2025-11-04 09:46:00,102.3,102.39,0.08797653958944615
