Stock,Entry Time,Exit Time,Entry Price,Exit Price,Gain %
NCC,2025-11-03 13:13:00,2025-11-03 13:19:00,216.07,215.74,-0.15272828250103396
KEI,2025-11-13 12:43:00,2025-11-13 12:49:00,4123.9,4117.6,-0.15276801086348538
SONACOMS,2025-11-11 13:55:00,2025-11-11 13:58:00,489.95,489.2,-0.15307684457597714
CAMS,2025-11-17 11:57:00,2025-11-17 12:01:00,3982.1,3976.0,-0.153185505135479
MAXHEALTH,2025-11-21 10:52:00,2025-11-21 10:58:00,1171.9,1170.1,-0.1535967232699191
CAMS,2025-11-07 13:42:00,2025-11-07 13:48:00,3773.7,3767.9,-0.15369531229296785
INDUSINDBK,2025-11-19 12:33:00,2025-11-19 12:38:00,843.0,841.7,-0.1542111506524264
NHPC,2025-11-04 15:05:00,2025-11-04 15:10:00,84.28,84.15,-0.15424774560986645
HINDZINC,2025-11-10 11:05:00,2025-11-10 11:11:00,485.4,484.65,-0.15451174289245984
ANGELONE,2025-11-03 10:37:00,2025-11-03 10:39:00,2515.9,2512.0,-0.15501411025875794
PAGEIND,2025-11-21 09:47:00,2025-11-21 09:51:00,38660.0,38600.0,-0.1551991722710812
AXISBANK,2025-11-21 10:51:00,2025-11-21 11:00:00,1283.5,1281.5,-0.15582391897156214
HCLTECH,2025-11-13 14:44:00,2025-11-13 14:51:00,1601.0,1598.5,-0.1561524047470331
ADANIENSOL,2025-11-17 12:37:00,2025-11-17 12:46:00,1024.6,1023.0,-0.1561585008783827
GMRAIRPORT,2025-11-04 09:53:00,2025-11-04 09:59:00,95.95,95.8,-0.15633142261595173
GMRAIRPORT,2025-11-10 15:05:00,2025-11-10 15:09:00,95.79,95.64,-0.15659254619480703
HFCL,2025-11-14 12:26:00,2025-11-14 12:31:00,76.51,76.39,-0.1568422428440786
OBEROIRLTY,2025-11-20 10:56:00,2025-11-20 11:00:00,1718.2,1715.5,-0.15714119427307913
INDUSINDBK,2025-11-12 12:29:00,2025-11-12 12:35:00,858.35,857.0,-0.15727849944661534
CDSL,2025-11-12 12:48:00,2025-11-12 12:53:00,1652.6,1650.0,-0.15732784702891864
ONGC,2025-11-12 12:06:00,2025-11-12 12:10:00,253.9,253.5,-0.15754233950374386
MUTHOOTFIN,2025-11-07 14:41:00,2025-11-07 14:42:00,3235.0,3229.9,-0.15765069551777153
NYKAA,2025-11-11 11:45:00,2025-11-11 11:53:00,260.0,259.59,-0.15769230769231732
BSE,2025-11-19 14:18:00,2025-11-19 14:21:00,2909.0,2904.4,-0.15812994156067064
NESTLEIND,2025-11-03 14:07:00,2025-11-03 14:14:00,1263.2,1261.2,-0.1583280557314756
TATAELXSI,2025-11-12 09:47:00,2025-11-12 09:56:00,5367.5,5359.0,-0.1583605030274802
HUDCO,2025-11-14 09:45:00,2025-11-14 09:50:00,227.2,226.84,-0.1584507042253456
ICICIPRULI,2025-11-12 09:15:00,2025-11-12 09:25:00,629.85,628.85,-0.15876796062554577
MOTHERSON,2025-11-13 10:36:00,2025-11-13 10:40:00,107.07,106.9,-0.15877463341737882
NMDC,2025-11-18 12:28:00,2025-11-18 12:34:00,75.57,75.45,-0.1587931718935958
TCS,2025-11-19 10:23:00,2025-11-19 10:27:00,3143.2,3138.2,-0.15907355561211506
HAL,2025-11-19 12:28:00,2025-11-19 12:37:00,4776.8,4769.2,-0.15910232791827925
LODHA,2025-11-21 14:41:00,2025-11-21 14:43:00,1180.1,1178.2,-0.16100330480466601
BANKINDIA,2025-11-07 12:40:00,2025-11-07 12:44:00,142.51,142.28,-0.16139218300469427
GMRAIRPORT,2025-11-21 11:12:00,2025-11-21 11:17:00,105.3,105.13,-0.16144349477682973
LTIM,2025-11-07 14:51:00,2025-11-07 14:57:00,5572.5,5563.5,-0.16150740242261105
CDSL,2025-11-10 13:18:00,2025-11-10 13:21:00,1598.3,1595.7,-0.16267283989238
TATAELXSI,2025-11-11 10:08:00,2025-11-11 10:13:00,5221.5,5213.0,-0.16278847074595423
NESTLEIND,2025-11-20 10:48:00,2025-11-20 10:56:00,1286.6,1284.5,-0.16322089227420403
HINDPETRO,2025-11-13 09:15:00,2025-11-13 09:26:00,488.8,488.0,-0.16366612111293194
GAIL,2025-11-14 14:14:00,2025-11-14 14:17:00,183.29,182.99,-0.1636750504664646
HAVELLS,2025-11-10 13:17:00,2025-11-10 13:24:00,1465.4,1463.0,-0.1637778081070077
SAIL,2025-11-19 15:10:00,2025-11-19 15:15:00,140.24,140.01,-0.1640045636052611
MPHASIS,2025-11-21 09:49:00,2025-11-21 09:55:00,2741.6,2737.1,-0.1641377297928217
UNIONBANK,2025-11-24 14:24:00,2025-11-24 14:43:00,152.0,151.75,-0.1644736842105263
GMRAIRPORT,2025-11-18 13:08:00,2025-11-18 13:15:00,103.33,103.16,-0.16452143617536216
GLENMARK,2025-11-06 14:32:00,2025-11-06 14:35:00,1820.9,1817.9,-0.16475369322862318
LUPIN,2025-11-03 13:52:00,2025-11-03 13:53:00,1999.8,1996.5,-0.16501650165016274
NATIONALUM,2025-11-10 12:35:00,2025-11-10 12:37:00,254.11,253.69,-0.16528275156428945
PAYTM,2025-11-06 11:56:00,2025-11-06 11:58:00,1330.5,1328.3,-0.16535137166479108
NYKAA,2025-11-21 09:36:00,2025-11-21 09:48:00,272.05,271.6,-0.1654107700790254
IGL,2025-11-10 12:26:00,2025-11-10 12:27:00,211.42,211.07,-0.1655472519156155
PHOENIXLTD,2025-11-13 09:15:00,2025-11-13 09:21:00,1747.0,1744.1,-0.16599885518031432
POLICYBZR,2025-11-24 12:37:00,2025-11-24 12:41:00,1805.0,1802.0,-0.16620498614958448
ADANIENSOL,2025-11-17 12:16:00,2025-11-17 12:20:00,1021.7,1020.0,-0.16638935108153524
SONACOMS,2025-11-03 11:31:00,2025-11-03 11:36:00,480.4,479.6,-0.16652789342213875
APLAPOLLO,2025-11-03 13:16:00,2025-11-03 13:19:00,1801.0,1798.0,-0.1665741254858412
GODREJCP,2025-11-19 10:51:00,2025-11-19 10:59:00,1139.0,1137.1,-0.16681299385426612
HDFCAMC,2025-11-06 10:57:00,2025-11-06 11:05:00,5388.5,5379.5,-0.16702236243852647
PAGEIND,2025-11-24 15:00:00,2025-11-24 15:08:00,38910.0,38845.0,-0.1670521716782318
BSE,2025-11-14 14:07:00,2025-11-14 14:12:00,2811.9,2807.2,-0.16714676908852635
MAXHEALTH,2025-11-10 11:41:00,2025-11-10 11:54:00,1132.7,1130.8,-0.16774079632736744
HINDZINC,2025-11-07 15:04:00,2025-11-07 15:10:00,475.5,474.7,-0.16824395373291512
IGL,2025-11-13 14:01:00,2025-11-13 14:08:00,213.46,213.1,-0.16864986414317137
GLENMARK,2025-11-12 10:14:00,2025-11-12 10:23:00,1838.1,1835.0,-0.16865241281757845
NMDC,2025-11-12 10:42:00,2025-11-12 10:45:00,76.99,76.86,-0.16885309780490385
POLICYBZR,2025-11-17 13:25:00,2025-11-17 13:27:00,1776.4,1773.4,-0.16888088268408016
UNIONBANK,2025-11-19 12:12:00,2025-11-19 12:17:00,153.85,153.59,-0.16899577510561645
NHPC,2025-11-10 13:51:00,2025-11-10 13:59:00,82.43,82.29,-0.16984107727769085
BANKINDIA,2025-11-12 09:20:00,2025-11-12 09:27:00,147.15,146.9,-0.16989466530750932
MUTHOOTFIN,2025-11-19 12:01:00,2025-11-19 12:02:00,3703.5,3697.2,-0.1701093560145857
NMDC,2025-11-10 10:16:00,2025-11-10 10:22:00,76.42,76.29,-0.1701125359853382
SAIL,2025-11-19 10:36:00,2025-11-19 10:41:00,140.85,140.61,-0.17039403620871899
BANKINDIA,2025-11-10 14:31:00,2025-11-10 14:35:00,146.32,146.07,-0.17085839256424276
CYIENT,2025-11-12 15:02:00,2025-11-12 15:10:00,1169.1,1167.1,-0.17107176460525192
MOTHERSON,2025-11-17 11:38:00,2025-11-17 11:45:00,110.1,109.91,-0.17257039055403972
VBL,2025-11-17 10:49:00,2025-11-17 10:52:00,463.2,462.4,-0.1727115716753047
HEROMOTOCO,2025-11-17 14:00:00,2025-11-17 14:01:00,5774.0,5764.0,-0.17319016279875304
POLICYBZR,2025-11-14 11:52:00,2025-11-14 11:55:00,1730.1,1727.1,-0.17340038148083928
DELHIVERY,2025-11-18 12:29:00,2025-11-18 12:36:00,432.4,431.65,-0.17345050878815912
PHOENIXLTD,2025-11-21 11:55:00,2025-11-21 12:02:00,1717.5,1714.5,-0.17467248908296942
HEROMOTOCO,2025-11-11 12:31:00,2025-11-11 12:37:00,5426.0,5416.5,-0.17508293402137856
GODREJPROP,2025-11-18 11:52:00,2025-11-18 11:58:00,2170.2,2166.4,-0.1750990692101985
LAURUSLABS,2025-11-10 12:15:00,2025-11-10 12:18:00,998.75,997.0,-0.17521902377972465
INDIANB,2025-11-04 11:00:00,2025-11-04 11:02:00,883.0,881.45,-0.17553793884484195
PAGEIND,2025-11-14 11:37:00,2025-11-14 11:43:00,39875.0,39805.0,-0.1755485893416928
INDUSINDBK,2025-11-18 11:21:00,2025-11-18 11:29:00,852.35,850.85,-0.17598404411333374
HDFCAMC,2025-11-03 11:13:00,2025-11-03 11:19:00,5396.0,5386.5,-0.17605633802816903
GODREJCP,2025-11-10 13:01:00,2025-11-10 13:03:00,1134.5,1132.5,-0.17628911414720141
BSE,2025-11-24 13:57:00,2025-11-24 14:01:00,2830.0,2825.0,-0.17667844522968199
GMRAIRPORT,2025-11-14 15:09:00,2025-11-14 15:16:00,95.93,95.76,-0.17721255081830678
IGL,2025-11-21 11:56:00,2025-11-21 12:01:00,202.4,202.04,-0.1778656126482281
PERSISTENT,2025-11-20 11:04:00,2025-11-20 11:07:00,6400.0,6388.5,-0.1796875
KALYANKJIL,2025-11-19 14:25:00,2025-11-19 14:31:00,500.6,499.7,-0.1797842588893396
M&M,2025-11-04 09:15:00,2025-11-04 09:18:00,3558.0,3551.6,-0.17987633501967654
RECLTD,2025-11-17 15:00:00,2025-11-17 15:04:00,361.2,360.55,-0.1799557032115109
MARICO,2025-11-06 10:00:00,2025-11-06 10:04:00,720.3,719.0,-0.1804803554074628
SAIL,2025-11-18 13:37:00,2025-11-18 13:40:00,138.47,138.22,-0.18054452227919404
IGL,2025-11-12 12:08:00,2025-11-12 12:13:00,210.14,209.76,-0.1808318264014445
PAYTM,2025-11-17 11:14:00,2025-11-17 11:17:00,1327.1,1324.7,-0.18084545249038234
SUPREMEIND,2025-11-11 13:57:00,2025-11-11 14:03:00,3869.0,3862.0,-0.18092530369604548
LAURUSLABS,2025-11-10 10:19:00,2025-11-10 10:25:00,994.45,992.65,-0.1810045753934404
ADANIENSOL,2025-11-17 14:15:00,2025-11-17 14:20:00,1021.0,1019.15,-0.18119490695396892
BSE,2025-11-11 14:04:00,2025-11-11 14:12:00,2648.8,2644.0,-0.18121413470251366
GLENMARK,2025-11-07 12:03:00,2025-11-07 12:05:00,1820.9,1817.6,-0.1812290625514955
PETRONET,2025-11-21 12:28:00,2025-11-21 12:36:00,275.85,275.35,-0.181257930034439
POWERGRID,2025-11-24 12:15:00,2025-11-24 12:22:00,275.6,275.1,-0.18142235123367198
INDIANB,2025-11-10 09:15:00,2025-11-10 09:22:00,880.6,879.0,-0.18169429934136075
CGPOWER,2025-11-12 15:02:00,2025-11-12 15:13:00,741.65,740.3,-0.18202656239466364
POWERGRID,2025-11-24 14:46:00,2025-11-24 14:59:00,274.25,273.75,-0.18231540565177756
MAXHEALTH,2025-11-03 10:01:00,2025-11-03 10:03:00,1151.1,1149.0,-0.1824341933802371
KALYANKJIL,2025-11-06 13:23:00,2025-11-06 13:28:00,520.3,519.35,-0.1825869690563006
MOTHERSON,2025-11-10 11:46:00,2025-11-10 11:53:00,104.0,103.81,-0.1826923076923055
APLAPOLLO,2025-11-13 10:38:00,2025-11-13 10:41:00,1800.0,1796.7,-0.18333333333333082
MAXHEALTH,2025-11-03 12:19:00,2025-11-03 12:23:00,1140.1,1138.0,-0.1841943689149995
GMRAIRPORT,2025-11-17 12:24:00,2025-11-17 12:26:00,97.63,97.45,-0.18436955853732725
IGL,2025-11-11 12:38:00,2025-11-11 12:43:00,211.38,210.99,-0.18450184501844374
SONACOMS,2025-11-17 14:17:00,2025-11-17 14:21:00,486.4,485.5,-0.18503289473683743
IGL,2025-11-11 12:32:00,2025-11-11 12:36:00,210.68,210.29,-0.1851148661477192
CYIENT,2025-11-17 10:22:00,2025-11-17 10:23:00,1132.6,1130.5,-0.1854140914709438
JSWENERGY,2025-11-24 12:22:00,2025-11-24 12:30:00,484.45,483.55,-0.1857776860357059
FORTIS,2025-11-13 10:36:00,2025-11-13 10:39:00,967.9,966.1,-0.18596962496125163
TIINDIA,2025-11-14 11:02:00,2025-11-14 11:15:00,3057.1,3051.4,-0.18645121193287162
BANKINDIA,2025-11-11 11:55:00,2025-11-11 12:00:00,144.7,144.43,-0.1865929509329522
MUTHOOTFIN,2025-11-10 13:41:00,2025-11-10 13:46:00,3307.7,3301.5,-0.18744142455482113
GMRAIRPORT,2025-11-07 15:00:00,2025-11-07 15:01:00,96.02,95.84,-0.18746094563631807
LODHA,2025-11-03 11:01:00,2025-11-03 11:08:00,1226.4,1224.1,-0.18754076973256537
SAIL,2025-11-06 14:51:00,2025-11-06 14:56:00,138.6,138.34,-0.18759018759018103
ADANIENSOL,2025-11-21 12:55:00,2025-11-21 12:58:00,986.0,984.15,-0.1876267748478725
SAIL,2025-11-10 12:13:00,2025-11-10 12:20:00,143.9,143.63,-0.18763029881863114
LICI,2025-11-07 09:15:00,2025-11-07 09:20:00,903.15,901.45,-0.18823008359629428
MOTHERSON,2025-11-12 13:18:00,2025-11-12 13:24:00,106.23,106.03,-0.18827073331450894
INDIANB,2025-11-07 14:45:00,2025-11-07 14:49:00,875.75,874.1,-0.18840993434199
BSE,2025-11-12 12:39:00,2025-11-12 12:47:00,2808.7,2803.4,-0.18869939829813534
HEROMOTOCO,2025-11-03 11:30:00,2025-11-03 11:33:00,5559.0,5548.5,-0.18888289260658392
BSE,2025-11-20 09:15:00,2025-11-20 09:22:00,2911.8,2906.3,-0.18888659935435123
INDIANB,2025-11-13 10:05:00,2025-11-13 10:09:00,872.2,870.55,-0.18917679431324133
KALYANKJIL,2025-11-21 12:14:00,2025-11-21 12:17:00,502.0,501.05,-0.18924302788844394
ICICIPRULI,2025-11-13 13:28:00,2025-11-13 13:32:00,633.6,632.4,-0.18939393939394655
FORTIS,2025-11-10 12:41:00,2025-11-10 12:46:00,1002.9,1001.0,-0.18945059327948724
KPITTECH,2025-11-03 14:00:00,2025-11-03 14:05:00,1158.9,1156.7,-0.18983518854086162
POWERGRID,2025-11-03 12:11:00,2025-11-03 12:20:00,289.55,289.0,-0.18994992229321753
SUPREMEIND,2025-11-18 13:19:00,2025-11-18 13:23:00,3627.0,3620.1,-0.19023986765922501
NATIONALUM,2025-11-07 09:49:00,2025-11-07 09:54:00,231.04,230.6,-0.1904432132963979
SONACOMS,2025-11-13 10:36:00,2025-11-13 10:43:00,498.8,497.85,-0.19045709703287664
HUDCO,2025-11-03 10:07:00,2025-11-03 10:15:00,240.36,239.9,-0.1913795972707638
LTIM,2025-11-24 11:04:00,2025-11-24 11:07:00,6007.5,5996.0,-0.1914273824386184
GMRAIRPORT,2025-11-24 10:48:00,2025-11-24 10:53:00,104.15,103.95,-0.19203072491598927
NATIONALUM,2025-11-10 11:04:00,2025-11-10 11:11:00,253.9,253.41,-0.19298936589208707
SAIL,2025-11-13 11:31:00,2025-11-13 11:34:00,144.95,144.67,-0.19317005864091147
NATIONALUM,2025-11-10 12:14:00,2025-11-10 12:21:00,253.6,253.11,-0.19321766561513434
GODREJCP,2025-11-10 12:28:00,2025-11-10 12:29:00,1137.8,1135.6,-0.19335559852347034
MUTHOOTFIN,2025-11-10 10:21:00,2025-11-10 10:24:00,3253.3,3247.0,-0.19364952509759878
GLENMARK,2025-11-14 11:10:00,2025-11-14 11:19:00,1910.6,1906.9,-0.19365644300218873
JIOFIN,2025-11-20 14:24:00,2025-11-20 14:28:00,309.3,308.7,-0.1939864209505408
NYKAA,2025-11-13 09:47:00,2025-11-13 09:55:00,257.19,256.69,-0.19440880283059217
LUPIN,2025-11-14 11:15:00,2025-11-14 11:18:00,2056.3,2052.3,-0.19452414530953654
BANKINDIA,2025-11-20 09:55:00,2025-11-20 10:03:00,149.0,148.71,-0.19463087248321614
CAMS,2025-11-03 15:15:00,2025-11-03 15:17:00,3902.6,3895.0,-0.1947419668938633
SAIL,2025-11-10 12:07:00,2025-11-10 12:11:00,143.32,143.04,-0.1953670108847343
CDSL,2025-11-17 11:56:00,2025-11-17 12:01:00,1629.5,1626.3,-0.1963792574409356
SAIL,2025-11-17 13:07:00,2025-11-17 13:16:00,142.39,142.11,-0.1966430226841581
HEROMOTOCO,2025-11-13 09:59:00,2025-11-13 10:05:00,5589.0,5578.0,-0.1968151726605833
HFCL,2025-11-06 13:17:00,2025-11-06 13:20:00,75.94,75.79,-0.19752436133788714
NATIONALUM,2025-11-17 13:21:00,2025-11-17 13:24:00,263.21,262.69,-0.19756088294516994
PAYTM,2025-11-13 12:28:00,2025-11-13 12:31:00,1315.0,1312.4,-0.1977186311787003
NMDC,2025-11-18 15:08:00,2025-11-18 15:17:00,75.84,75.69,-0.19778481012658974
GODREJPROP,2025-11-18 13:28:00,2025-11-18 13:32:00,2166.9,2162.6,-0.19844016798191805
INDUSINDBK,2025-11-18 14:05:00,2025-11-18 14:10:00,854.85,853.15,-0.19886529800550337
POWERGRID,2025-11-24 11:25:00,2025-11-24 11:27:00,276.1,275.55,-0.19920318725100014
ADANIGREEN,2025-11-07 11:21:00,2025-11-07 11:27:00,1054.1,1052.0,-0.19922208519114973
PAYTM,2025-11-07 11:55:00,2025-11-07 12:07:00,1346.1,1343.4,-0.20057945174948502
POWERGRID,2025-11-18 11:01:00,2025-11-18 11:11:00,274.0,273.45,-0.20072992700730344
MARUTI,2025-11-21 09:59:00,2025-11-21 10:02:00,15938.0,15906.0,-0.2007780148073786
KPITTECH,2025-11-13 13:36:00,2025-11-13 13:46:00,1244.4,1241.9,-0.20090003214400512
MARICO,2025-11-03 10:49:00,2025-11-03 10:50:00,721.5,720.05,-0.2009702009702073
INFY,2025-11-03 11:23:00,2025-11-03 11:30:00,1490.0,1487.0,-0.20134228187919465
GODREJCP,2025-11-19 15:08:00,2025-11-19 15:09:00,1141.4,1139.1,-0.20150692132470488
PRESTIGE,2025-11-19 10:21:00,2025-11-19 10:27:00,1733.5,1730.0,-0.2019036631093164
HAL,2025-11-03 10:33:00,2025-11-03 10:36:00,4695.0,4685.5,-0.20234291799787005
KALYANKJIL,2025-11-06 11:53:00,2025-11-06 12:01:00,518.85,517.8,-0.20237062734895792
ADANIENSOL,2025-11-21 14:00:00,2025-11-21 14:05:00,982.8,980.8,-0.20350020350020354
KEI,2025-11-20 13:12:00,2025-11-20 13:14:00,4167.7,4159.2,-0.20394942054370516
FORTIS,2025-11-24 09:15:00,2025-11-24 09:22:00,930.4,928.5,-0.20421324161650659
INDUSINDBK,2025-11-21 13:43:00,2025-11-21 13:45:00,855.15,853.4,-0.2046424603870666
INDUSINDBK,2025-11-17 10:31:00,2025-11-17 10:33:00,852.15,850.4,-0.20536290559173856
GLENMARK,2025-11-18 14:45:00,2025-11-18 14:49:00,1846.6,1842.8,-0.2057836022961093
HAL,2025-11-20 10:09:00,2025-11-20 10:12:00,4761.8,4752.0,-0.2058045276996132
NYKAA,2025-11-07 12:23:00,2025-11-07 12:26:00,247.21,246.7,-0.2063023340479832
SUPREMEIND,2025-11-20 10:30:00,2025-11-20 10:35:00,3582.6,3575.2,-0.206553899402671
LICI,2025-11-03 13:17:00,2025-11-03 13:25:00,914.8,912.9,-0.20769567118495597
ANGELONE,2025-11-11 12:52:00,2025-11-11 12:56:00,2645.4,2639.9,-0.2079080668329931
HDFCLIFE,2025-11-04 10:37:00,2025-11-04 10:38:00,742.45,740.9,-0.20876826722339123
HDFCAMC,2025-11-12 14:44:00,2025-11-12 14:51:00,5496.5,5485.0,-0.20922405166924404
PAGEIND,2025-11-12 10:21:00,2025-11-12 10:36:00,40610.0,40525.0,-0.20930805220389068
OBEROIRLTY,2025-11-03 12:29:00,2025-11-03 12:35:00,1814.9,1811.1,-0.20937792715853115
MOTHERSON,2025-11-18 13:40:00,2025-11-18 13:48:00,109.74,109.51,-0.20958629487879515
NCC,2025-11-14 09:55:00,2025-11-14 10:01:00,185.47,185.08,-0.21027659459750164
ANGELONE,2025-11-17 11:05:00,2025-11-17 11:10:00,2801.0,2795.1,-0.21063905747947487
PAYTM,2025-11-17 11:41:00,2025-11-17 11:47:00,1328.5,1325.7,-0.21076401957094126
BSE,2025-11-20 12:14:00,2025-11-20 12:21:00,2934.8,2928.6,-0.21125800735996564
AXISBANK,2025-11-07 10:42:00,2025-11-07 10:48:00,1226.6,1224.0,-0.2119680417413916
PETRONET,2025-11-12 09:54:00,2025-11-12 09:57:00,282.75,282.15,-0.2122015915119444
VBL,2025-11-24 12:07:00,2025-11-24 12:10:00,447.45,446.5,-0.21231422505307604
NTPC,2025-11-14 12:28:00,2025-11-14 12:32:00,329.55,328.85,-0.2124108632984338
MARICO,2025-11-03 13:11:00,2025-11-03 13:13:00,721.9,720.35,-0.2147111788336272
CDSL,2025-11-19 13:15:00,2025-11-19 13:19:00,1629.2,1625.7,-0.21482936410508224
KEI,2025-11-11 10:07:00,2025-11-11 10:15:00,4043.7,4035.0,-0.21514949180205795
JSWENERGY,2025-11-24 11:24:00,2025-11-24 11:35:00,484.45,483.4,-0.21674063370833138
TIINDIA,2025-11-19 14:32:00,2025-11-19 14:37:00,3036.0,3029.4,-0.2173913043478231
CDSL,2025-11-10 10:44:00,2025-11-10 10:46:00,1604.0,1600.5,-0.21820448877805484
GMRAIRPORT,2025-11-10 12:58:00,2025-11-10 13:02:00,96.21,96.0,-0.21827252884314913
HINDZINC,2025-11-03 12:09:00,2025-11-03 12:15:00,480.25,479.2,-0.21863612701718094
PETRONET,2025-11-17 12:00:00,2025-11-17 12:02:00,274.0,273.4,-0.21897810218978933
GLENMARK,2025-11-04 12:51:00,2025-11-04 13:01:00,1871.8,1867.7,-0.21904049577945875
CYIENT,2025-11-17 14:50:00,2025-11-17 14:59:00,1136.9,1134.4,-0.219896208989357
ADANIGREEN,2025-11-03 13:16:00,2025-11-03 13:19:00,1135.6,1133.1,-0.2201479394152871
KALYANKJIL,2025-11-24 10:13:00,2025-11-24 10:16:00,499.1,498.0,-0.22039671408535816
ICICIPRULI,2025-11-12 15:13:00,2025-11-12 15:15:00,634.7,633.3,-0.22057665038602345
GODREJPROP,2025-11-06 11:05:00,2025-11-06 11:10:00,2307.4,2302.3,-0.2210279968796008
PIDILITIND,2025-11-21 12:02:00,2025-11-21 12:07:00,1487.0,1483.7,-0.22192333557498012
PAGEIND,2025-11-12 09:15:00,2025-11-12 09:20:00,40480.0,40390.0,-0.2223320158102767
PIDILITIND,2025-11-17 11:00:00,2025-11-17 11:06:00,1480.4,1477.1,-0.22291272629020414
SONACOMS,2025-11-20 11:35:00,2025-11-20 11:39:00,515.1,513.95,-0.22325761987963058
HEROMOTOCO,2025-11-17 13:10:00,2025-11-17 13:12:00,5777.0,5764.0,-0.22503029253938028
SONACOMS,2025-11-04 10:10:00,2025-11-04 10:17:00,484.6,483.5,-0.226991333058197
JIOFIN,2025-11-03 09:51:00,2025-11-03 10:03:00,307.7,307.0,-0.22749431264218026
PETRONET,2025-11-03 10:51:00,2025-11-03 10:56:00,284.95,284.3,-0.22811019477100447
MUTHOOTFIN,2025-11-07 12:25:00,2025-11-07 12:30:00,3197.0,3189.7,-0.22833906787613958
GAIL,2025-11-24 10:13:00,2025-11-24 10:17:00,183.54,183.12,-0.22883295194507328
HUDCO,2025-11-14 10:08:00,2025-11-14 10:12:00,226.99,226.47,-0.22908498171726074
SUPREMEIND,2025-11-07 15:25:00,2025-11-07 15:26:00,3841.0,3832.2,-0.22910700338454001
KALYANKJIL,2025-11-04 09:15:00,2025-11-04 09:22:00,523.2,522.0,-0.2293577981651463
IGL,2025-11-04 09:15:00,2025-11-04 09:25:00,217.86,217.36,-0.22950518681722204
VBL,2025-11-20 11:10:00,2025-11-20 11:17:00,456.9,455.85,-0.22980958634273466
MAXHEALTH,2025-11-18 11:02:00,2025-11-18 11:12:00,1128.6,1126.0,-0.23037391458443288
MAXHEALTH,2025-11-19 14:23:00,2025-11-19 14:32:00,1170.3,1167.6,-0.23071007433991672
KALYANKJIL,2025-11-06 12:24:00,2025-11-06 12:26:00,519.85,518.65,-0.23083581802443887
MOTHERSON,2025-11-19 12:08:00,2025-11-19 12:17:00,112.47,112.21,-0.2311727571796969
PHOENIXLTD,2025-11-21 11:01:00,2025-11-21 11:05:00,1726.2,1722.2,-0.23172285946008575
CAMS,2025-11-03 11:09:00,2025-11-03 11:12:00,3926.0,3916.9,-0.23178807947019636
LICI,2025-11-03 10:53:00,2025-11-03 10:58:00,902.75,900.65,-0.2326225422320712
PAGEIND,2025-11-12 11:48:00,2025-11-12 11:50:00,40780.0,40685.0,-0.2329573320255027
NMDC,2025-11-12 09:57:00,2025-11-12 09:59:00,77.17,76.99,-0.23325126344435249
KEI,2025-11-11 15:00:00,2025-11-11 15:05:00,4071.7,4062.2,-0.23331777881474572
KALYANKJIL,2025-11-12 12:05:00,2025-11-12 12:08:00,513.75,512.55,-0.2335766423357753
AXISBANK,2025-11-06 09:17:00,2025-11-06 09:25:00,1237.4,1234.5,-0.2343623727169946
NYKAA,2025-11-24 12:42:00,2025-11-24 12:47:00,268.68,268.05,-0.2344796784278679
FORTIS,2025-11-18 12:29:00,2025-11-18 12:34:00,934.9,932.7,-0.23531928548507133
INDUSINDBK,2025-11-06 14:23:00,2025-11-06 14:25:00,785.15,783.3,-0.2356237661593355
PNB,2025-11-12 09:36:00,2025-11-12 09:39:00,123.05,122.76,-0.2356765542462349
OIL,2025-11-12 10:54:00,2025-11-12 10:56:00,444.3,443.25,-0.23632680621202148
PNB,2025-11-12 14:38:00,2025-11-12 14:43:00,122.59,122.3,-0.23656089403703914
ADANIGREEN,2025-11-07 13:30:00,2025-11-07 13:39:00,1055.0,1052.5,-0.23696682464454977
NMDC,2025-11-11 14:05:00,2025-11-11 14:14:00,75.85,75.67,-0.23731048121291054
GLENMARK,2025-11-17 12:54:00,2025-11-17 12:58:00,1894.7,1890.2,-0.23750461814535279
ADANIENSOL,2025-11-04 10:33:00,2025-11-04 10:41:00,1007.9,1005.5,-0.23811886099811266
ADANIGREEN,2025-11-21 12:55:00,2025-11-21 13:03:00,1047.8,1045.3,-0.23859515174651652
SAIL,2025-11-11 14:05:00,2025-11-11 14:06:00,145.2,144.85,-0.24104683195591897
ONGC,2025-11-11 13:21:00,2025-11-11 13:25:00,247.8,247.2,-0.24213075060533604
NYKAA,2025-11-24 15:00:00,2025-11-24 15:06:00,272.0,271.34,-0.24264705882353862
HAL,2025-11-12 09:59:00,2025-11-12 10:03:00,4901.9,4890.0,-0.24276301026131983
NCC,2025-11-14 12:26:00,2025-11-14 12:28:00,184.45,184.0,-0.24396855516399496
NTPC,2025-11-11 14:19:00,2025-11-11 14:27:00,327.05,326.25,-0.24461091576211935
INDUSINDBK,2025-11-07 12:52:00,2025-11-07 12:59:00,793.15,791.2,-0.24585513458991767
NCC,2025-11-03 12:28:00,2025-11-03 12:34:00,215.42,214.89,-0.24603100919134765
HINDZINC,2025-11-10 13:22:00,2025-11-10 13:29:00,486.5,485.3,-0.2466598150051364
BSE,2025-11-03 13:55:00,2025-11-03 13:56:00,2546.3,2540.0,-0.24741782193772066
UNIONBANK,2025-11-14 11:01:00,2025-11-14 11:04:00,152.88,152.5,-0.24856096284667414
