date,stock,strike,option_type,entry_time,entry_spot,entry_premium,exit_time,exit_spot,exit_premium,exit_reason,option_pnl_pct,option_pnl_amount,stock_pnl_pct,stock_day_pnl_pct,max_profit_pct,max_loss_pct,day_high,day_low,day_close
2025-12-12,TATACONSUM,1150,CE,2025-12-12 04:00:00+00:00,1145.9,69.0,2025-12-12 04:00:00+00:00,1145.9,34.5,Stop Loss (-40%),-50.0,-129375.0,0.0,0.6479292531302068,0.0,-50.0,1151.0,1138.0,1149.5
2025-12-15,TATACONSUM,1150,CE,2025-12-15 04:00:00+00:00,1141.5,69.0,2025-12-15 04:00:00+00:00,1141.5,34.5,Stop Loss (-40%),-50.0,-129375.0,0.0,1.0498687664041995,0.0,-50.0,1169.4,1140.1,1155.0
2025-12-01,TATAELXSI,5200,PE,2025-12-01 04:00:00+00:00,5171.5,312.0,2025-12-01 04:00:00+00:00,5171.5,184.5,Stop Loss (-40%),-40.86538461538461,-478125.0,0.0,-1.1575190508343782,0.0,-40.86538461538461,5194.0,5106.0,5123.5
2025-12-03,TATAELXSI,5100,CE,2025-12-03 04:00:00+00:00,5195.5,306.0,2025-12-03 07:12:00+00:00,5186.5,182.38,Stop Loss (-40%),-40.39869281045752,-463575.0,-0.1732268309113656,0.8089668615984406,0.0,-40.39869281045752,5229.0,5130.0,5171.5
2025-12-04,TATAELXSI,5200,CE,2025-12-04 04:00:00+00:00,5202.5,312.0,2025-12-04 04:00:00+00:00,5202.5,158.5,Stop Loss (-40%),-49.19871794871795,-575625.0,0.0,0.8604853524122595,0.0,-49.19871794871795,5258.0,5170.5,5216.0
2025-12-09,TATAELXSI,5000,PE,2025-12-09 04:00:00+00:00,4989.0,300.0,2025-12-09 04:00:00+00:00,4989.0,161.0,Stop Loss (-40%),-46.33333333333333,-521250.0,0.0,-1.2117600317838697,0.0,-46.33333333333333,5035.0,4948.0,4973.0
2025-12-10,TATAELXSI,5000,PE,2025-12-10 04:00:00+00:00,4982.0,300.0,2025-12-10 04:00:00+00:00,4982.0,168.0,Stop Loss (-40%),-44.0,-495000.0,0.0,-2.828585707146427,0.0,-44.0,5003.0,4855.0,4861.0
2025-12-11,TATAELXSI,4900,CE,2025-12-11 04:00:00+00:00,4889.5,294.0,2025-12-11 04:00:00+00:00,4889.5,147.0,Stop Loss (-40%),-50.0,-551250.0,0.0,2.3493360572012256,0.0,-50.0,5026.5,4864.0,5010.0
2025-12-03,TATAPOWER,390,PE,2025-12-03 04:00:00+00:00,387.15,23.4,2025-12-03 06:00:00+00:00,385.0,13.97,Stop Loss (-40%),-40.299145299145295,-35362.49999999999,-0.5553403073743969,-0.8006198347107351,0.0,-40.299145299145295,389.1,382.3,384.1
2025-12-09,TATAPOWER,370,CE,2025-12-09 04:00:00+00:00,371.5,22.2,2025-12-09 04:00:00+00:00,371.5,12.6,Stop Loss (-40%),-43.24324324324324,-36000.0,0.0,0.5087014725568881,0.0,-43.24324324324324,378.35,369.8,375.4
2025-12-10,TATAPOWER,380,CE,2025-12-10 04:00:00+00:00,380.55,22.8,2025-12-10 04:00:00+00:00,380.55,11.950000000000012,Stop Loss (-40%),-47.58771929824556,-40687.499999999956,0.0,0.33178500331785005,0.0,-47.58771929824556,382.4,376.5,378.0
2025-12-02,TATASTEEL,170,PE,2025-12-02 04:00:00+00:00,168.18,10.2,2025-12-02 06:08:00+00:00,167.75,6.080666666666666,Stop Loss (-40%),-40.38562091503268,-15447.5,-0.25567843976692045,-0.320607967701728,0.0,-40.38562091503268,168.85,167.0,167.89
2025-12-04,TATASTEEL,170,PE,2025-12-04 04:00:00+00:00,166.45,10.2,2025-12-04 07:30:00+00:00,167.01,6.007500000000009,Stop Loss (-40%),-41.102941176470495,-15721.874999999964,0.3364373685791543,-0.5363528009535194,0.0,-41.102941176470495,167.97,166.2,166.9
2025-12-10,TATASTEEL,160,CE,2025-12-10 04:00:00+00:00,162.0,9.6,2025-12-10 05:17:00+00:00,161.4,5.481333333333339,Stop Loss (-40%),-42.902777777777715,-15444.999999999978,-0.37037037037036685,0.6211180124223602,0.0,-42.902777777777715,163.68,160.81,162.0
2025-12-12,TATASTEEL,170,CE,2025-12-12 04:00:00+00:00,169.5,10.2,2025-12-12 04:00:00+00:00,169.5,5.1,Stop Loss (-40%),-50.0,-19125.0,0.0,2.625298329355612,0.0,-50.0,172.5,167.4,172.0
2025-12-15,TATASTEEL,170,CE,2025-12-15 04:00:00+00:00,171.6,10.2,2025-12-15 05:50:00+00:00,172.1,6.109166666666661,Stop Loss (-40%),-40.106209150326855,-15340.62500000002,0.2913752913752914,1.023691137759579,0.0,-40.106209150326855,173.17,170.5,172.7
2025-12-03,TCS,3100,CE,2025-12-03 04:00:00+00:00,3169.3,186.0,2025-12-03 09:33:00+00:00,3178.3,111.08250000000018,Stop Loss (-40%),-40.278225806451516,-280940.6249999993,0.2839743792004544,1.2738853503184715,0.0,-40.278225806451516,3211.9,3139.0,3180.0
2025-12-04,TCS,3200,CE,2025-12-04 04:00:00+00:00,3218.0,192.0,2025-12-04 04:00:00+00:00,3218.0,114.0,Stop Loss (-40%),-40.625,-292500.0,0.0,1.0331872260488417,0.0,-40.625,3250.0,3187.4,3227.0
2025-12-09,TCS,3200,PE,2025-12-09 04:00:00+00:00,3204.3,192.0,2025-12-09 04:00:00+00:00,3204.3,96.0,Stop Loss (-40%),-50.0,-360000.0,0.0,-0.6811145510835914,0.0,-50.0,3233.7,3181.2,3208.0
2025-12-10,TCS,3200,PE,2025-12-10 04:00:00+00:00,3209.4,192.0,2025-12-10 04:00:00+00:00,3209.4,96.0,Stop Loss (-40%),-50.0,-360000.0,0.0,-1.2403100775193798,0.0,-50.0,3225.0,3178.1,3185.0
2025-12-11,TCS,3200,PE,2025-12-11 04:00:00+00:00,3200.2,192.0,2025-12-11 04:00:00+00:00,3200.2,96.0,Stop Loss (-40%),-50.0,-360000.0,0.0,-0.34633385335413136,0.0,-50.0,3208.4,3153.1,3193.9
2025-12-12,TCS,3200,CE,2025-12-12 04:00:00+00:00,3198.4,192.0,2025-12-12 04:00:00+00:00,3198.4,96.0,Stop Loss (-40%),-50.0,-360000.0,0.0,0.7005034868811987,0.0,-50.0,3223.0,3185.7,3220.1
2025-12-01,TECHM,1500,CE,2025-12-01 04:00:00+00:00,1519.5,90.0,2025-12-01 05:06:00+00:00,1514.5,53.725,Stop Loss (-40%),-40.30555555555556,-136031.25,-0.3290556103981573,0.8645152775028137,0.0,-40.30555555555556,1532.0,1509.7,1528.4
2025-12-02,TECHM,1500,CE,2025-12-02 04:00:00+00:00,1529.0,90.0,2025-12-02 07:25:00+00:00,1526.2,53.262500000000045,Stop Loss (-40%),-40.81944444444439,-137765.62499999983,-0.18312622629169092,0.6499901516643748,0.0,-40.81944444444439,1539.0,1520.0,1533.0
2025-12-03,TECHM,1550,CE,2025-12-03 04:00:00+00:00,1539.5,93.0,2025-12-03 04:00:00+00:00,1539.5,46.5,Stop Loss (-40%),-50.0,-174375.0,0.0,0.17556408088951284,0.0,-50.0,1550.8,1530.3,1540.6
2025-12-04,TECHM,1550,CE,2025-12-04 04:00:00+00:00,1549.3,93.0,2025-12-04 04:00:00+00:00,1549.3,46.5,Stop Loss (-40%),-50.0,-174375.0,0.0,1.2879425279917218,0.0,-50.0,1577.9,1541.1,1565.0
2025-12-09,TECHM,1600,PE,2025-12-09 04:00:00+00:00,1576.4,96.0,2025-12-09 06:15:00+00:00,1578.2,57.19999999999996,Stop Loss (-40%),-40.41666666666671,-145500.00000000015,0.11418421720375249,-1.1145589259704838,0.0,-40.41666666666671,1586.0,1559.0,1561.5
2025-12-10,TECHM,1550,PE,2025-12-10 04:00:00+00:00,1566.2,93.0,2025-12-10 04:00:00+00:00,1566.2,46.5,Stop Loss (-40%),-50.0,-174375.0,0.0,-0.9468969929622493,0.0,-50.0,1572.9,1548.2,1548.2
2025-12-11,TECHM,1550,CE,2025-12-11 04:00:00+00:00,1554.5,93.0,2025-12-11 04:00:00+00:00,1554.5,51.0,Stop Loss (-40%),-45.16129032258064,-157500.0,0.0,1.2258064516129032,0.0,-45.16129032258064,1572.0,1541.0,1569.0
2025-12-01,TITAN,3900,PE,2025-12-01 04:00:00+00:00,3900.4,234.0,2025-12-01 04:00:00+00:00,3900.4,117.0,Stop Loss (-40%),-50.0,-438750.0,0.0,-0.5041328658801807,0.0,-50.0,3910.7,3861.3,3888.0
2025-12-03,TITAN,3900,PE,2025-12-03 04:00:00+00:00,3840.2,234.0,2025-12-03 05:18:00+00:00,3859.5,139.755,Stop Loss (-40%),-40.27564102564103,-353418.75,0.5025779907296543,-1.2919896640826873,0.0,-40.27564102564103,3880.0,3785.9,3820.0
2025-12-05,TITAN,3800,CE,2025-12-05 04:00:00+00:00,3800.7,228.0,2025-12-05 04:00:00+00:00,3800.7,114.69999999999982,Stop Loss (-40%),-49.692982456140435,-424875.0000000007,0.0,0.9531374106433679,0.0,-49.692982456140435,3828.0,3777.0,3813.0
2025-12-09,TITAN,3800,CE,2025-12-09 04:00:00+00:00,3768.1,228.0,2025-12-09 04:00:00+00:00,3768.1,114.0,Stop Loss (-40%),-50.0,-427500.0,0.0,1.724503311258276,0.0,-50.0,3874.0,3751.0,3840.1
2025-12-10,TITAN,3800,CE,2025-12-10 04:00:00+00:00,3834.0,228.0,2025-12-10 04:22:00+00:00,3826.1,135.22333333333324,Stop Loss (-40%),-40.6915204678363,-347912.50000000035,-0.20605112154408167,-0.015661707126074367,0.0,-40.6915204678363,3858.2,3825.6,3830.4
2025-12-12,TITAN,3800,CE,2025-12-12 04:00:00+00:00,3842.6,228.0,2025-12-12 07:57:00+00:00,3875.1,136.5649999999999,Stop Loss (-40%),-40.10307017543864,-342881.25000000035,0.8457815021079477,0.6814398668331205,0.0,-40.10307017543864,3894.8,3831.9,3871.0
2025-12-03,TORNTPHARM,3700,PE,2025-12-03 04:00:00+00:00,3763.2,222.0,2025-12-03 04:00:00+00:00,3763.2,111.0,Stop Loss (-40%),-50.0,-416250.0,0.0,-0.10950854700854458,0.0,-50.0,3770.9,3705.1,3739.9
2025-12-04,TORNTPHARM,3700,CE,2025-12-04 04:00:00+00:00,3729.2,222.0,2025-12-04 07:53:00+00:00,3771.9,132.61083333333343,Stop Loss (-40%),-40.26539039039035,-335209.37499999965,1.145017698165834,1.9927681799919672,0.0,-40.26539039039035,3807.9,3720.0,3807.9
2025-12-10,TORNTPHARM,3800,CE,2025-12-10 04:00:00+00:00,3743.4,228.0,2025-12-10 04:00:00+00:00,3743.4,114.0,Stop Loss (-40%),-50.0,-427500.0,0.0,0.6506267261525388,0.0,-50.0,3809.8,3742.0,3790.1
2025-12-01,TORNTPOWER,1300,PE,2025-12-01 04:00:00+00:00,1315.4,78.0,2025-12-01 04:00:00+00:00,1315.4,39.0,Stop Loss (-40%),-50.0,-146250.0,0.0,-0.4787961696306395,0.0,-50.0,1317.7,1301.0,1309.5
2025-12-02,TORNTPOWER,1300,CE,2025-12-02 04:00:00+00:00,1309.0,78.0,2025-12-02 04:04:00+00:00,1308.0,46.696666666666665,Stop Loss (-40%),-40.13247863247864,-117387.5,-0.07639419404125286,1.1547344110854503,0.0,-40.13247863247864,1319.5,1296.4,1314.0
2025-12-05,TORNTPOWER,1300,PE,2025-12-05 04:00:00+00:00,1290.3,78.0,2025-12-05 04:34:00+00:00,1292.4,44.021666666666576,Stop Loss (-40%),-43.56196581196593,-127418.75000000033,0.16275284817485364,-0.08519866780264186,0.0,-43.56196581196593,1300.8,1275.1,1290.0
2025-12-09,TORNTPOWER,1250,CE,2025-12-09 04:00:00+00:00,1237.1,75.0,2025-12-09 04:00:00+00:00,1237.1,37.5,Stop Loss (-40%),-50.0,-140625.0,0.0,0.3279999999999927,0.0,-50.0,1263.4,1231.7,1254.1
2025-12-11,TORNTPOWER,1250,CE,2025-12-11 04:00:00+00:00,1267.8,75.0,2025-12-11 09:20:00+00:00,1279.4,43.56666666666676,Stop Loss (-40%),-41.91111111111098,-117874.99999999964,0.9149708155860654,1.0498066145709963,2.7083333333333335,-41.91111111111098,1296.6,1257.9,1280.2
2025-12-15,TORNTPOWER,1300,CE,2025-12-15 04:00:00+00:00,1280.0,78.0,2025-12-15 04:00:00+00:00,1280.0,39.0,Stop Loss (-40%),-50.0,-146250.0,0.0,0.5447470817120622,0.0,-50.0,1294.4,1274.1,1292.0
2025-12-01,TRENT,4300,PE,2025-12-01 04:00:00+00:00,4277.6,258.0,2025-12-01 04:00:00+00:00,4277.6,151.39999999999964,Stop Loss (-40%),-41.31782945736448,-399750.00000000134,0.0,-1.2177985948477752,0.0,-41.31782945736448,4285.0,4199.9,4218.0
2025-12-03,TRENT,4200,PE,2025-12-03 04:00:00+00:00,4201.9,252.0,2025-12-03 04:00:00+00:00,4201.9,126.0,Stop Loss (-40%),-50.0,-472500.0,0.0,-0.8282063416942734,0.0,-50.0,4226.3,4158.0,4191.0
2025-12-04,TRENT,4200,CE,2025-12-04 04:00:00+00:00,4176.1,252.0,2025-12-04 04:00:00+00:00,4176.1,126.0,Stop Loss (-40%),-50.0,-472500.0,0.0,0.5229101501874271,0.0,-50.0,4234.8,4161.1,4210.0
2025-12-05,TRENT,4200,PE,2025-12-05 04:00:00+00:00,4205.6,252.0,2025-12-05 04:00:00+00:00,4205.6,126.0,Stop Loss (-40%),-50.0,-472500.0,0.0,-0.8303677342823249,0.0,-50.0,4225.0,4165.0,4180.0
2025-12-09,TRENT,4000,CE,2025-12-09 04:00:00+00:00,3996.5,240.0,2025-12-09 04:00:00+00:00,3996.5,120.0,Stop Loss (-40%),-50.0,-450000.0,0.0,0.851935993678388,0.0,-50.0,4118.1,3988.0,4084.1
2025-12-10,TRENT,4100,PE,2025-12-10 04:00:00+00:00,4125.0,246.0,2025-12-10 04:00:00+00:00,4125.0,123.0,Stop Loss (-40%),-50.0,-461250.0,0.0,-1.6421568627450982,0.0,-50.0,4138.0,4010.1,4013.0
2025-12-15,TRENT,4100,CE,2025-12-15 04:00:00+00:00,4031.5,246.0,2025-12-15 04:00:00+00:00,4031.5,123.0,Stop Loss (-40%),-50.0,-461250.0,0.0,1.426112613720187,0.0,-50.0,4129.2,4012.5,4125.0
2025-12-01,TVSMOTOR,3600,CE,2025-12-01 04:00:00+00:00,3601.7,216.0,2025-12-01 04:00:00+00:00,3601.7,109.69999999999982,Stop Loss (-40%),-49.21296296296305,-398625.0000000007,0.0,3.211267605633803,0.0,-49.21296296296305,3665.9,3549.1,3664.0
2025-12-03,TVSMOTOR,3700,PE,2025-12-03 04:00:00+00:00,3660.7,222.0,2025-12-03 08:13:00+00:00,3623.3,133.0941666666665,Stop Loss (-40%),-40.04767267267275,-333396.87500000064,-1.0216625235610577,-1.008174386920981,0.0,-40.04767267267275,3675.0,3607.5,3633.0
2025-12-09,TVSMOTOR,3600,CE,2025-12-09 04:00:00+00:00,3559.7,216.0,2025-12-09 04:00:00+00:00,3559.7,108.0,Stop Loss (-40%),-50.0,-405000.0,0.0,0.8918617614269788,0.0,-50.0,3622.4,3543.0,3620.0
2025-12-10,TVSMOTOR,3600,PE,2025-12-10 04:00:00+00:00,3635.0,216.0,2025-12-10 04:00:00+00:00,3635.0,108.0,Stop Loss (-40%),-50.0,-405000.0,0.0,-0.6635462555066054,0.0,-50.0,3653.7,3594.5,3607.9
2025-12-11,TVSMOTOR,3600,CE,2025-12-11 04:00:00+00:00,3595.3,216.0,2025-12-11 04:00:00+00:00,3595.3,108.0,Stop Loss (-40%),-50.0,-405000.0,0.0,0.940168562765992,0.0,-50.0,3642.5,3589.0,3628.9
2025-12-12,TVSMOTOR,3600,CE,2025-12-12 04:00:00+00:00,3640.9,216.0,2025-12-12 05:12:00+00:00,3636.0,128.88,Stop Loss (-40%),-40.333333333333336,-326700.0,-0.13458210881925048,0.7022858716606994,0.0,-40.333333333333336,3660.0,3623.0,3656.5
2025-12-03,ULTRACEMCO,11700,PE,2025-12-03 04:00:00+00:00,11592.0,702.0,2025-12-03 06:04:00+00:00,11550.0,416.37,Stop Loss (-40%),-40.68803418803419,-1071112.5,-0.36231884057971014,-1.1111111111111112,0.0,-40.68803418803419,11702.0,11520.0,11570.0
2025-12-09,ULTRACEMCO,11500,PE,2025-12-09 04:00:00+00:00,11416.0,690.0,2025-12-09 04:10:00+00:00,11427.0,411.29166666666663,Stop Loss (-40%),-40.39251207729469,-1045156.2500000001,0.09635599159074983,-0.6956521739130435,0.0,-40.39251207729469,11525.0,11379.0,11420.0
2025-12-10,ULTRACEMCO,11400,PE,2025-12-10 04:00:00+00:00,11483.0,684.0,2025-12-10 04:00:00+00:00,11483.0,342.0,Stop Loss (-40%),-50.0,-1282500.0,0.0,-0.9628008752735231,0.0,-50.0,11499.0,11297.0,11315.0
2025-12-11,ULTRACEMCO,11300,CE,2025-12-11 04:00:00+00:00,11330.0,678.0,2025-12-11 04:00:00+00:00,11330.0,369.0,Stop Loss (-40%),-45.57522123893805,-1158750.0,0.0,0.9788359788359788,0.0,-45.57522123893805,11484.0,11266.0,11451.0
2025-12-12,ULTRACEMCO,11500,CE,2025-12-12 04:00:00+00:00,11598.0,690.0,2025-12-12 04:21:00+00:00,11582.0,412.9125,Stop Loss (-40%),-40.15760869565217,-1039078.1249999999,-0.13795481979651664,2.0798886084761987,0.0,-40.15760869565217,11738.0,11481.0,11730.0
2025-12-15,ULTRACEMCO,11700,CE,2025-12-15 04:00:00+00:00,11763.0,702.0,2025-12-15 04:00:00+00:00,11763.0,414.0,Stop Loss (-40%),-41.02564102564102,-1080000.0,0.0,0.454623434551381,0.0,-41.02564102564102,11804.0,11658.0,11711.0
2025-12-03,UNIONBANK,160,PE,2025-12-03 04:00:00+00:00,154.9,9.6,2025-12-03 09:59:00+00:00,151.25,10.199333333333334,Time Stop,6.2430555555555625,2247.5000000000023,-2.356358941252424,-3.870598703444771,30.354166666666814,-1.6180555555556273,157.7,150.3,151.25
2025-12-04,UNIONBANK,150,CE,2025-12-04 04:00:00+00:00,151.22,9.0,2025-12-04 06:45:00+00:00,152.33,5.386250000000013,Stop Loss (-40%),-40.15277777777764,-13551.56249999995,0.7340298902261696,1.0278514588859302,0.0,-40.15277777777764,153.27,150.15,152.35
2025-12-09,UNIONBANK,150,CE,2025-12-09 04:00:00+00:00,146.29,9.0,2025-12-09 04:00:00+00:00,146.29,4.5,Stop Loss (-40%),-50.0,-16875.0,0.0,2.0278060359443946,0.0,-50.0,150.75,145.87,150.44
2025-12-10,UNIONBANK,150,PE,2025-12-10 04:00:00+00:00,150.42,9.0,2025-12-10 04:00:00+00:00,150.42,4.5,Stop Loss (-40%),-50.0,-16875.0,0.0,-2.19269102990034,0.0,-50.0,151.2,147.02,147.2
2025-12-11,UNIONBANK,150,CE,2025-12-11 04:00:00+00:00,150.39,9.0,2025-12-11 04:00:00+00:00,150.39,4.889999999999986,Stop Loss (-40%),-45.66666666666681,-15412.500000000051,0.0,1.208969336755364,0.0,-45.66666666666681,151.28,147.75,149.85
2025-12-12,UNIONBANK,150,CE,2025-12-12 04:00:00+00:00,151.2,9.0,2025-12-12 04:07:00+00:00,150.94,5.3787499999999975,Stop Loss (-40%),-40.23611111111114,-13579.68750000001,-0.17195767195766595,1.4143426294820687,0.0,-40.23611111111114,153.06,149.83,152.73
2025-12-03,VBL,480,PE,2025-12-03 04:00:00+00:00,476.05,28.799999999999997,2025-12-03 04:55:00+00:00,476.2,16.66000000000001,Stop Loss (-40%),-42.152777777777736,-45524.99999999995,0.031509295242091645,-0.6336345694401186,0.0,-42.152777777777736,482.75,472.3,478.3
2025-12-04,VBL,480,CE,2025-12-04 04:00:00+00:00,485.95,28.799999999999997,2025-12-04 05:04:00+00:00,484.55,17.15800000000001,Stop Loss (-40%),-40.42361111111107,-43657.499999999956,-0.28809548307438565,0.8208798147758319,0.0,-40.42361111111107,489.9,475.1,479.0
2025-12-09,VBL,460,CE,2025-12-09 04:00:00+00:00,460.75,27.599999999999998,2025-12-09 04:00:00+00:00,460.75,14.549999999999999,Stop Loss (-40%),-47.28260869565217,-48937.49999999999,0.0,1.4854682454251835,0.0,-47.28260869565217,473.0,457.4,471.4
2025-12-11,VBL,470,CE,2025-12-11 04:00:00+00:00,470.35,28.2,2025-12-11 04:00:00+00:00,470.35,14.450000000000022,Stop Loss (-40%),-48.75886524822687,-51562.49999999991,0.0,1.3200971591509136,0.0,-48.75886524822687,480.0,466.65,479.7
2025-12-15,VBL,480,PE,2025-12-15 04:00:00+00:00,475.65,28.799999999999997,2025-12-15 04:02:00+00:00,477.8,16.543999999999986,Stop Loss (-40%),-42.5555555555556,-45960.000000000044,0.45201303479449895,-1.0395010395010396,0.0,-42.5555555555556,481.3,474.0,476.0
2025-12-02,VEDL,525,CE,2025-12-02 04:00:00+00:00,533.55,31.5,2025-12-02 08:12:00+00:00,535.55,18.582499999999953,Stop Loss (-40%),-41.007936507936655,-48440.625000000175,0.374847718114516,1.403409626071382,0.0,-41.007936507936655,539.9,530.1,538.3
2025-12-03,VEDL,550,PE,2025-12-03 04:00:00+00:00,538.0,33.0,2025-12-03 09:59:00+00:00,533.75,21.232083333333335,Time Stop,-35.66035353535353,-44129.68749999999,-0.7899628252788103,-1.3401109057301293,2.5530303030303068,-35.66035353535353,541.05,528.75,533.75
2025-12-04,VEDL,525,PE,2025-12-04 04:00:00+00:00,539.15,31.5,2025-12-04 04:00:00+00:00,539.15,15.75,Stop Loss (-40%),-50.0,-59062.5,0.0,-1.1034224798952852,0.0,-50.0,543.0,528.25,528.8
2025-12-05,VEDL,525,PE,2025-12-05 04:00:00+00:00,525.3,31.5,2025-12-05 04:00:00+00:00,525.3,15.75,Stop Loss (-40%),-50.0,-59062.5,0.0,-0.9170842393873542,0.0,-50.0,531.45,517.8,524.0
2025-12-09,VEDL,500,CE,2025-12-09 04:00:00+00:00,504.7,30.0,2025-12-09 09:59:00+00:00,514.9,19.429166666666646,Time Stop,-35.23611111111118,-39640.62500000008,2.0210025757875947,0.9805844283192783,0.0,-39.26388888888893,517.6,502.35,514.9
2025-12-10,VEDL,525,CE,2025-12-10 04:00:00+00:00,517.75,31.5,2025-12-10 04:00:00+00:00,517.75,15.75,Stop Loss (-40%),-50.0,-59062.5,0.0,0.9629272989889264,0.0,-50.0,530.75,516.15,524.25
2025-12-12,VEDL,525,CE,2025-12-12 04:00:00+00:00,537.65,31.5,2025-12-12 09:59:00+00:00,543.1,22.855625000000025,Time Stop,-27.442460317460238,-32416.40624999991,1.0136706035525054,1.5140186915887894,0.0,-27.66269841269842,546.55,535.0,543.1
2025-12-15,VEDL,550,CE,2025-12-15 04:00:00+00:00,543.25,33.0,2025-12-15 04:00:00+00:00,543.25,16.5,Stop Loss (-40%),-50.0,-61875.0,0.0,1.3032627784453192,0.0,-50.0,551.8,539.35,548.0
2025-12-01,VOLTAS,1400,PE,2025-12-01 04:00:00+00:00,1383.7,84.0,2025-12-01 07:41:00+00:00,1375.2,48.75166666666662,Stop Loss (-40%),-41.962301587301646,-132181.25000000017,-0.6142950061429501,-1.032727272727276,0.0,-41.962301587301646,1384.7,1356.0,1360.8
2025-12-09,VOLTAS,1300,CE,2025-12-09 04:00:00+00:00,1311.3,78.0,2025-12-09 09:28:00+00:00,1332.4,46.526666666666756,Stop Loss (-40%),-40.35042735042724,-118024.99999999967,1.609090215816376,1.3307984790874523,0.0,-40.35042735042724,1339.9,1310.0,1332.5
2025-12-10,VOLTAS,1350,CE,2025-12-10 04:00:00+00:00,1337.0,81.0,2025-12-10 04:00:00+00:00,1337.0,40.5,Stop Loss (-40%),-50.0,-151875.0,0.0,-0.06010066861993498,0.0,-50.0,1345.7,1327.3,1330.3
2025-12-11,VOLTAS,1350,CE,2025-12-11 04:00:00+00:00,1336.3,81.0,2025-12-11 04:00:00+00:00,1336.3,40.5,Stop Loss (-40%),-50.0,-151875.0,0.0,1.8031555221637865,0.0,-50.0,1356.0,1327.7,1355.0
2025-12-12,VOLTAS,1350,CE,2025-12-12 04:00:00+00:00,1359.4,81.0,2025-12-12 04:34:00+00:00,1360.3,48.12249999999995,Stop Loss (-40%),-40.58950617283956,-123290.62500000017,0.06620567897600879,1.5498154981549817,0.0,-40.58950617283956,1379.7,1353.6,1376.0
2025-12-15,VOLTAS,1350,CE,2025-12-15 04:00:00+00:00,1363.6,81.0,2025-12-15 09:59:00+00:00,1385.6,47.82874999999991,Stop Loss (-40%),-40.95216049382728,-124392.18750000035,1.6133763567028454,1.131304284358806,0.0,-40.95216049382728,1391.0,1362.0,1385.6
2025-12-03,WIPRO,250,CE,2025-12-03 04:00:00+00:00,253.35,15.0,2025-12-03 08:02:00+00:00,255.02,8.990833333333343,Stop Loss (-40%),-40.06111111111104,-22534.374999999964,0.6591671600552659,1.4365522745410992,0.0,-40.06111111111104,257.13,250.55,254.2
2025-12-05,WIPRO,260,CE,2025-12-05 04:00:00+00:00,258.7,15.6,2025-12-05 04:00:00+00:00,258.7,7.8,Stop Loss (-40%),-50.0,-29250.0,0.0,0.5034856700232422,0.0,-50.0,261.1,257.7,259.5
2025-12-09,WIPRO,260,PE,2025-12-09 04:00:00+00:00,258.82,15.6,2025-12-09 04:00:00+00:00,258.82,8.980000000000008,Stop Loss (-40%),-42.43589743589739,-24824.99999999997,0.0,-1.526513122656672,0.0,-42.43589743589739,261.82,257.05,257.39
