stock,date,entry_price,entry_idx,rsi,macd,signal,volume_ratio,range_position,conditions_met,conditions,exit_pct,exit_reason,pnl,capital
CANBK,2025-11-07,143.6,849,50.0,0.08583642803299085,-0.026058928579676857,0.0,98.52941176470597,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.7827298050139293,EOD,-356.5459610027859,20000
CDSL,2025-11-07,1575.6,853,53.73891001267417,1.7539711575475394,2.1021989336980096,1.796875,85.84534731323701,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.2975374460523152,EOD,459.50748921046306,20000
CGPOWER,2025-11-07,745.8,850,50.0,0.31179932457928317,-0.019912845293400337,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.48833467417537,EOD,-297.666934835074,20000
CHOLAFIN,2025-11-07,1697.8,855,53.60335195530727,1.4595352076037216,-0.8067694549287223,2.857142857142857,86.54867256637164,3,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': False}",-4.452821298150543,EOD,-890.5642596301085,20000
COALINDIA,2025-11-07,377.35,855,46.34502923976608,-0.23477724603242223,-0.013859430217914949,1.8181818181818181,48.333333333333584,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.464555452497669,EOD,492.9110904995338,20000
COLPAL,2025-11-07,2166.2,853,49.71363115693013,-1.3978955244074314,-0.2585619141140017,3.8095238095238093,16.094986807387585,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.4005170344381868,EOD,480.10340688763733,20000
CONCOR,2025-11-07,521.35,839,49.293785310734464,-0.5045956647428511,-0.3094729842385192,1.5,40.55944055944084,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",0.11508583485180952,EOD,23.017166970361906,20000
CROMPTON,2025-11-07,277.35,854,48.83720930232562,-0.3144678146754245,-0.1444882712260947,1.6666666666666667,61.96581196581202,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.776275464214866,EOD,555.2550928429732,20000
DABUR,2025-11-07,525.0,851,50.0,0.21330232425930262,0.010263193980448657,0.0,90.9090909090909,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.45714285714287445,EOD,-91.42857142857488,20000
360ONE,2025-11-10,1074.8,531,48.69186046511634,-0.17216410425589856,0.03133047466221199,0.0,52.091254752851526,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.1213248976553944,EOD,424.2649795310789,20000
ALKEM,2025-11-10,5713.0,556,48.89807162534436,-2.776440644640388,-1.182007762636354,3.3333333333333335,36.407766990291265,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",-0.437598459653422,EOD,-87.5196919306844,20000
AMBER,2025-11-10,6961.0,851,49.90944763054633,15.396243681218039,2.481083808909243,1.2121212121212122,88.25100133511349,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-11.363309869271657,EOD,-2272.6619738543313,20000
AMBUJACEM,2025-11-10,565.2,851,47.09587123862843,0.03410332879309408,-0.0012759370055693527,0.0,44.642857142857416,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",-2.211606510969568,EOD,-442.3213021939136,20000
ANGELONE,2025-11-10,2616.0,852,46.77060133630274,0.19665551281605076,0.2808863036412582,1.7142857142857142,24.533715925394482,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",-2.4388379204893034,EOD,-487.7675840978607,20000
APLAPOLLO,2025-11-10,1816.3,769,53.02835051546387,0.21756830715503384,0.03060770346513379,0.0,79.57317073170715,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.6847437097395754,EOD,-336.9487419479151,20000
ASIANPAINT,2025-11-10,2648.0,853,49.25155166119023,-2.168329296407137,-0.77785561772778,6.76056338028169,35.76555023923459,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.877643504531715,EOD,575.528700906343,20000
ASTRAL,2025-11-10,1590.0,832,53.64511691884452,0.12977747687364172,-0.23650641401403538,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.5471698113207488,EOD,-309.4339622641497,20000
AUROPHARMA,2025-11-10,1160.7,843,54.141656662665106,0.14136351393744917,0.03294230172185963,0.0,88.59416445623356,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",1.7058671491341197,EOD,341.17342982682396,20000
AXISBANK,2025-11-10,1227.4,853,49.66153846153849,-0.9737761324997791,-0.20350703148696608,2.8125,8.333333333333952,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.6294606485253378,EOD,325.8921297050676,20000
BAJFINANCE,2025-11-10,1081.9,855,46.25131995776135,-0.6000263576192992,0.021472776056973855,2.5641025641025643,46.562500000000284,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",3.6787133746187006,EOD,735.7426749237402,20000
BANDHANBNK,2025-11-10,153.48,854,49.763406940063085,-0.089815178145642,-0.011595476791319486,2.5,4.222222222222172,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.0849622100599725,EOD,416.9924420119945,20000
BANKBARODA,2025-11-10,291.4,849,50.0,0.16701135607894457,0.041041681761696674,0.0,62.666666666666515,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.7206588881262558,EOD,-144.13177762525115,20000
BANKINDIA,2025-11-10,146.32,853,49.48453608247416,-0.02155985047400577,0.05068589462976704,0.821917808219178,47.58620689655163,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",3.061782394751243,EOD,612.3564789502485,20000
BEL,2025-11-10,417.8,853,49.812265331664605,-0.2982395910537434,-0.07468912800086086,3.4146341463414633,24.074074074074257,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.8721876495931067,EOD,574.4375299186213,20000
BHARATFORG,2025-11-10,1322.0,827,54.42561205273072,0.8956712451861222,0.11973079200109873,12.666666666666666,89.39393939393952,3,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': False}",-0.48411497730711733,EOD,-96.82299546142347,20000
BHARTIARTL,2025-11-10,2021.9,855,46.75903018307769,-0.9114368991126867,0.3767486943617961,3.870967741935484,50.186567164179365,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.6905386023047444,EOD,538.1077204609488,20000
BIOCON,2025-11-10,384.45,840,49.82935153583618,-0.18926706508398183,-0.06167268199703953,0.0,49.99999999999976,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",-0.3121342177135991,EOD,-62.42684354271982,20000
BLUESTARCO,2025-11-10,1778.7,853,52.185792349727,0.5413246594537213,0.21586009109384324,1.6,97.97191887675514,3,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': False}",-0.820824197447569,EOD,-164.16483948951378,20000
BOSCHLTD,2025-11-10,37525.0,570,45.142857142857146,-3.54699473920482,1.3432998742027595,8.0,79.76190476190477,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.0926049300466356,EOD,218.52098600932715,20000
BRITANNIA,2025-11-10,6190.0,853,50.05005005005004,-4.577550293456625,-1.9524657587877845,2.6666666666666665,23.323615160349853,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.4862681744749595,EOD,297.2536348949919,20000
BSE,2025-11-10,2637.1,855,47.06657877389582,-0.17467839771961735,0.8090633480195741,3.8333333333333335,13.327449249779244,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.0401198285996047,EOD,408.02396571992097,20000
CAMS,2025-11-10,3847.0,848,56.165127648017354,1.1789155604333246,0.5511651126650583,0.0,51.95195195195199,2,"{'rsi': np.False_, 'macd': True, 'volume': np.False_, 'range': True}",-1.2737197816480375,EOD,-254.7439563296075,20000
CDSL,2025-11-10,1598.8,854,47.730061349693216,-1.1890406450104365,-0.46176316100628984,1.9672131147540983,35.55555555555543,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",0.16262196647485047,EOD,32.524393294970096,20000
CGPOWER,2025-11-10,749.0,851,50.0,0.47857840666983975,0.052936899754196236,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.4138851802403083,EOD,-82.77703604806166,20000
CIPLA,2025-11-10,1529.0,824,53.824362606232285,0.04235709713407232,-0.007286612380583779,0.0,68.48137535816628,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.4316546762589869,EOD,-86.33093525179738,20000
COALINDIA,2025-11-10,383.0,855,45.93796159527328,-0.2479718087291758,-0.015697250911754126,1.3793103448275863,46.276595744680925,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.2454308093994837,EOD,449.08616187989674,20000
COFORGE,2025-11-10,1787.2,784,50.0,0.9201391887097543,0.8030943374609159,0.0,84.4674556213018,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.4476275738585497,EOD,-89.52551477170994,20000
CROMPTON,2025-11-10,285.65,851,50.0,0.19784061136311948,0.07840062636227715,0.0,64.92537313432811,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.5753544547523195,EOD,-315.0708909504639,20000
CYIENT,2025-11-10,1148.7,567,49.4553376906318,-0.3969106600993655,-0.16172765253047378,3.0,74.46236559139788,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.5669887699138154,EOD,313.3977539827631,20000
DABUR,2025-11-10,526.45,760,50.0,0.46899569409981723,0.2526651826625242,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-2.3364042169247186,EOD,-467.28084338494375,20000
ABB,2025-11-11,4952.5,850,48.412698412698404,-0.606466859120701,-0.0882677712637504,1.509433962264151,28.187919463087248,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.5143866733972742,EOD,302.87733467945486,20000
ADANIENT,2025-11-11,2380.5,851,49.49041989400734,-0.7497578122201958,0.8306067942802488,0.3314917127071823,56.079027355623076,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",1.4786809493803745,EOD,295.73618987607495,20000
ADANIGREEN,2025-11-11,1050.3,854,48.2596425211665,0.29198013723566874,0.9593844876125766,1.0980392156862746,52.69841269841241,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",0.9521089212605922,EOD,190.42178425211844,20000
ADANIPORTS,2025-11-11,1474.0,850,49.73958333333335,0.4051712226773816,1.40065127158803,2.5888324873096447,64.73988439306358,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",3.6499321573948564,EOD,729.9864314789713,20000
AMBER,2025-11-11,6900.0,820,49.32212581344902,-8.82563855765693,1.018081534229119,0.0,45.46994072819645,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",-1.3623188405797102,EOD,-272.46376811594206,20000
AMBUJACEM,2025-11-11,568.35,836,52.72373540856035,0.20455186716480966,-0.08352904458982585,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.12316354359110504,EOD,-24.632708718221007,20000
ANGELONE,2025-11-11,2634.5,852,48.715824357912226,0.8181112101283361,0.49326054367345423,3.076923076923077,82.3348694316436,3,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': False}",-1.6321882710191686,EOD,-326.43765420383374,20000
APLAPOLLO,2025-11-11,1810.0,571,46.64224664224665,1.3512311635365677,1.1889191951605387,0.0,62.06896551724138,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",1.2154696132596685,EOD,243.0939226519337,20000
APOLLOHOSP,2025-11-11,7551.0,831,49.132075471698116,2.1552329126907352,1.8162381390863875,0.0,51.89504373177842,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",0.9005429744404714,EOD,180.10859488809427,20000
ASHOKLEY,2025-11-11,143.11,844,50.0,-0.10043734450658803,0.03641941608465219,0.0,55.70839064649251,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",-0.2934805394451931,EOD,-58.696107889038615,20000
ASTRAL,2025-11-11,1570.4,841,54.924242424242465,0.13808464873659432,-0.043520489974093586,0.0,59.330143540670036,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",0.1273560876209883,EOD,25.471217524197662,20000
AUBANK,2025-11-11,893.95,853,49.838969404186855,-0.0806095493239809,0.11249975808006697,4.771573604060913,3.5185185185186865,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.789809273449298,EOD,357.96185468985965,20000
AUROPHARMA,2025-11-11,1170.5,846,46.22144112478036,-0.6920593013724101,-0.2394024765332859,1.167883211678832,42.30769230769223,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",0.7689021785561726,EOD,153.7804357112345,20000
BAJAJ-AUTO,2025-11-11,8957.0,853,49.73147153598281,-3.0572113649832318,-0.3452447371154781,3.75,77.27272727272727,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",0.8931561906888467,EOD,178.63123813776932,20000
BANDHANBNK,2025-11-11,151.09,854,49.39577039274926,-0.11900728725532872,-0.027646227846549506,3.673469387755102,24.662813102119493,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",3.653451585147913,EOD,730.6903170295825,20000
BANKINDIA,2025-11-11,148.09,821,52.79943302622251,0.08186365925894279,0.00710034883206468,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.188466473090682,EOD,-237.69329461813638,20000
BEL,2025-11-11,428.3,855,46.753246753246756,-0.3581485869646599,-0.10351125822387007,2.4038461538461537,63.82252559726963,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.6616857342983837,EOD,532.3371468596767,20000
BHEL,2025-11-11,284.85,855,46.05954465849385,-0.32633748325207534,-0.15737168270660373,2.5,64.56043956043959,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.52764612954184,EOD,505.529225908368,20000
BRITANNIA,2025-11-11,5932.0,855,46.79425837320574,-1.761739927645067,1.7150520958122901,2.4836601307189543,60.57692307692307,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",3.6412677006068783,EOD,728.2535401213756,20000
BSE,2025-11-11,2646.5,853,50.41250542770302,-0.7731063353144236,0.8397201101779589,2.6470588235294117,54.60893854748598,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.486302663895718,EOD,497.26053277914366,20000
CAMS,2025-11-11,3870.6,832,50.0,0.19121772766902723,-0.8087879805094383,0.0,78.19481680071486,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",1.2607864413786025,EOD,252.15728827572048,20000
CANBK,2025-11-11,141.42,853,45.77363896848138,-0.08919374402904623,0.024784064439878545,3.8983050847457625,61.84971098265859,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.234478857304501,EOD,446.89577146090016,20000
CDSL,2025-11-11,1610.3,854,50.06289308176096,-0.49987020315347763,0.06978316156375527,6.666666666666667,71.80722891566255,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.2295845494628443,EOD,245.91690989256887,20000
CGPOWER,2025-11-11,739.4,808,50.21791767554476,0.017259649551078837,-0.07421884456061077,0.0,52.650176678444836,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",1.7040843927508975,EOD,340.8168785501795,20000
CHOLAFIN,2025-11-11,1728.3,855,52.792170408750714,2.429503374524984,-0.45915625369490953,1.6091954022988506,79.33130699088137,3,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': False}",-5.936469362957815,EOD,-1187.293872591563,20000
CIPLA,2025-11-11,1536.4,823,52.518468770987226,0.7636005439169367,0.08536927585445571,0.0,81.99356913183303,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.32543608435303306,EOD,65.08721687060661,20000
COALINDIA,2025-11-11,388.55,851,50.79646017699113,0.27239446333612705,0.029942212583977484,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.00373182344614,EOD,-200.74636468922805,20000
CONCOR,2025-11-11,522.3,855,43.45238095238086,-0.22500219911830754,0.01241085380695467,4.642857142857143,54.78260869565178,2,"{'rsi': np.False_, 'macd': False, 'volume': np.True_, 'range': True}",3.197396132490914,EOD,639.4792264981828,20000
CYIENT,2025-11-11,1158.4,570,48.87307236061693,0.998731857884195,0.6258875933950725,1.592920353982301,80.06042296072529,3,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': False}",1.312154696132581,EOD,262.4309392265162,20000
DABUR,2025-11-11,520.55,854,49.732047159699896,-0.32582651011261987,-0.05560350520686439,2.727272727272727,47.77327935222645,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",3.0928825280953105,EOD,618.5765056190621,20000
ADANIENT,2025-11-12,2483.2,852,50.23786869647954,-0.9883860189293046,-0.6948387619470676,4.462809917355372,74.33962264150932,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.747744845360847,EOD,349.54896907216937,20000
ADANIGREEN,2025-11-12,1079.4,853,50.39647577092516,-0.558372779592446,-0.08813330681751742,8.181818181818182,45.74468085106408,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",1.630535482675552,EOD,326.1070965351104,20000
ALKEM,2025-11-12,5774.0,801,49.59349593495935,-3.3797998496038417,-0.33663220650315134,5.0,41.157556270096464,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.667128507100797,EOD,533.4257014201594,20000
AMBUJACEM,2025-11-12,573.5,837,51.8796992481203,0.09387343603452791,-0.18216244538472978,0.0,84.19618528610368,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.9877942458587778,EOD,-397.5588491717556,20000
ANGELONE,2025-11-12,2654.9,855,57.00846660395114,0.5909653536941732,-0.22384370003374177,3.207547169811321,40.35714285714296,3,"{'rsi': np.False_, 'macd': True, 'volume': np.True_, 'range': True}",-1.8757768654186668,EOD,-375.15537308373337,20000
APLAPOLLO,2025-11-12,1798.9,567,49.78138663335422,-0.4334782412338427,-0.09430938116586816,0.4444444444444444,52.54237288135594,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",1.5565067541275224,EOD,311.30135082550447,20000
ASHOKLEY,2025-11-12,145.33,854,56.01816805450423,0.04910812536846265,-0.013713895002210024,3.8596491228070176,71.81628392484366,2,"{'rsi': np.False_, 'macd': True, 'volume': np.True_, 'range': False}",-6.206564370742474,EOD,-1241.3128741484948,20000
ASTRAL,2025-11-12,1578.3,853,43.462246777163884,-0.7466256623913523,-0.14195147102174854,1.702127659574468,40.38461538461541,2,"{'rsi': np.False_, 'macd': False, 'volume': np.True_, 'range': True}",2.901856427802077,EOD,580.3712855604153,20000
AUROPHARMA,2025-11-12,1197.0,836,53.203743700504006,0.59826331306067,-0.12314745084261146,0.0,98.23529411764733,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.8020050125313207,EOD,160.40100250626415,20000
BAJAJFINSV,2025-11-12,2040.5,855,47.41333333333339,-0.7593953247287573,0.21081279209102846,2.8112449799196786,78.04659498207883,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.68561627052194,EOD,537.123254104388,20000
BAJFINANCE,2025-11-12,1020.4,855,46.4094319399786,-0.5711420050840843,0.07731523403048815,2.5477707006369426,26.14379084967318,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.4504116032928218,EOD,290.08232065856436,20000
BANDHANBNK,2025-11-12,156.4,853,50.13531799729362,-0.07137026695289705,0.017179993708960416,2.413793103448276,67.18027734976899,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.595907928388748,EOD,519.1815856777496,20000
BANKBARODA,2025-11-12,285.7,854,50.828729281767934,-0.26308413537566366,-0.1551083511668307,7.452830188679245,8.045977011494132,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.7301365068253656,EOD,546.0273013650732,20000
BANKINDIA,2025-11-12,147.17,842,49.90530303030298,-0.0633883745545063,-0.018727475025450788,6.153846153846154,37.80219780219768,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",-0.638717129849832,EOD,-127.7434259699664,20000
BDL,2025-11-12,1568.0,851,50.0,0.9614700258800895,0.14886683443188325,0.0,92.79069767441882,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-2.8316326530612304,EOD,-566.3265306122461,20000
BHARATFORG,2025-11-12,1388.1,855,50.0,-0.4362258239816583,-0.47645092039983555,3.595505617977528,10.299003322258866,3,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': False}",0.5186946185433523,EOD,103.73892370867047,20000
BHARTIARTL,2025-11-12,2082.4,853,49.865519096288324,-0.8212249746993621,0.35638479830263137,1.0945273631840795,44.53961456102797,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.6123703419131594,EOD,522.4740683826319,20000
BHEL,2025-11-12,290.4,855,46.09375,-0.18856993139945644,-0.011040404922638192,6.289308176100629,59.401709401709354,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",0.5509641873278316,EOD,110.19283746556631,20000
BIOCON,2025-11-12,405.05,854,53.351955307262635,1.2697499828212813,1.5631345858006283,1.5031645569620253,81.55515370705255,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",4.122947784224153,EOD,824.5895568448307,20000
BPCL,2025-11-12,377.25,852,49.899799599198374,-0.169126162199575,-0.021692575401735824,6.0,35.71428571428581,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.8820410868124648,EOD,376.40821736249296,20000
BSE,2025-11-12,2803.1,855,46.14331355545411,-2.285256885429135,-1.011147580965312,2.4742268041237114,56.16554054054049,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",1.1130534051585679,EOD,222.6106810317136,20000
CAMS,2025-11-12,4015.0,852,50.0,0.8633316960140291,-1.2492235146990767,0.0,71.53920619554691,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.9066002490659935,EOD,-181.3200498131987,20000
CANBK,2025-11-12,143.73,853,50.26819923371645,-0.11109831255879499,-0.04207423418706216,3.1578947368421053,49.42307692307663,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.323801572392703,EOD,464.7603144785406,20000
CDSL,2025-11-12,1654.0,855,48.315789473684184,-0.6954159132185396,-0.44598435786821766,1.794871794871795,70.06920415224918,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.430471584038683,EOD,486.0943168077366,20000
COALINDIA,2025-11-12,393.4,850,50.0,0.19592982685986726,-0.04369696837853547,0.0,96.68508287292805,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.372648703609552,EOD,-274.5297407219104,20000
COFORGE,2025-11-12,1831.1,854,49.10447761194026,-1.4252532728999086,-0.5193646916274931,1.8181818181818181,53.348214285714036,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",1.1468516192452625,EOD,229.37032384905248,20000
CROMPTON,2025-11-12,282.3,854,49.748743718593055,-0.03170147301784709,0.11110051073522972,1.5384615384615385,39.869281045751904,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.6567481402763016,EOD,531.3496280552603,20000
ADANIENSOL,2025-11-13,1030.3,853,49.89366227137388,-1.0256078618392621,-0.3062545662638535,2.0833333333333335,61.02236421725243,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.727652140153371,EOD,345.5304280306742,20000
ADANIENT,2025-11-13,2501.3,851,54.05819295558957,-0.7708719239690254,-0.7898974953436271,0.2247191011235955,44.92063492063521,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",0.47175468756243844,EOD,94.35093751248769,20000
AMBUJACEM,2025-11-13,570.1,848,54.53183520599254,-0.17074797888221838,-0.26397143804217016,0.37735849056603776,70.33492822966498,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.7367128573934477,EOD,-147.34257147868954,20000
ANGELONE,2025-11-13,2730.5,855,50.369276218611525,-1.5746763912570714,-1.5547337646538364,8.985507246376812,67.84476784476782,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",-1.794543123969969,EOD,-358.9086247939938,20000
APOLLOHOSP,2025-11-13,7476.0,854,49.24528301886792,-5.329967979597313,-2.3149875444897035,4.25531914893617,9.329446064139942,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.177100053504548,EOD,235.4200107009096,20000
BAJAJ-AUTO,2025-11-13,8956.5,849,50.0,3.9373902488132444,0.7490613647948352,0.0,74.70817120622569,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.406799531066823,EOD,-281.35990621336464,20000
BAJAJFINSV,2025-11-13,2088.5,850,50.0,1.2227929761747873,0.04349574288156252,0.0,83.17307692307695,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.465166387359366,EOD,-293.03327747187325,20000
BAJFINANCE,2025-11-13,1026.5,852,47.96747967479675,0.1832528699260365,-0.22766080475600228,0.10152284263959391,69.31407942238272,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.8509498295177789,EOD,-370.18996590355573,20000
BANKBARODA,2025-11-13,287.3,850,49.24406047516206,0.029798856566230825,-0.14393015044439753,0.35714285714285715,46.98795180722926,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",-0.7657500870170711,EOD,-153.15001740341424,20000
BANKINDIA,2025-11-13,147.06,844,52.45901639344263,-0.035399002915312394,-0.022667711316535617,2.857142857142857,34.75409836065568,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",-1.3599891200870393,EOD,-271.9978240174079,20000
BDL,2025-11-13,1521.4,855,45.583277140930576,-1.5694626122235604,-0.43897549780518386,3.7209302325581395,16.35610766045569,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.7878270014460245,EOD,357.5654002892049,20000
BEL,2025-11-13,422.0,855,45.91346153846156,-0.4286098602293009,-0.12239148247544397,4.545454545454546,6.481481481481369,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.393364928909958,EOD,478.6729857819916,20000
BHARATFORG,2025-11-13,1389.0,846,54.60526315789468,-0.18583658299007766,-0.26188576312413764,0.0,15.194346289752513,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.5039596832253419,EOD,100.79193664506839,20000
BHEL,2025-11-13,288.0,851,50.0,0.12825319620543496,-0.08800870900535751,0.0,45.652173913043406,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",-2.812500000000008,EOD,-562.5000000000016,20000
BIOCON,2025-11-13,419.55,855,45.27439024390249,-0.23132831112030772,0.014612950123341871,6.875,56.986899563318886,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",1.8591347872720665,EOD,371.8269574544133,20000
