date,stock,strategy,rsi,range_position,entry_price,option_type,pnl,exit_reason,exit_pct
2025-12-16,IOC,A_CE_RANGE,53.75626043405679,50.80459770114968,168.58,CE,54.573496262899454,EOD,0.2728674813144973
2025-12-16,IRCTC,A_CE_RANGE,54.154302670623196,53.37837837837915,674.45,CE,-20.757654385055837,EOD,-0.10378827192527919
2025-12-16,IRFC,A_CE_RANGE,54.200988467874815,52.86624203821668,113.14,CE,-296.97719639384957,EOD,-1.4848859819692477
2025-12-16,ITC,A_CE_RANGE,54.189944134078225,54.28571428571445,406.3,CE,-73.83706620723603,EOD,-0.3691853310361802
2025-12-16,JSWENERGY,A_CE_RANGE,54.94137353433841,54.74683544303816,480.85,CE,12.477903712174463,EOD,0.06238951856087231
2025-12-16,KALYANKJIL,A_CE_RANGE,54.637681159420325,87.37373737373741,482.85,CE,-128.40426633530174,EOD,-0.6420213316765088
2025-12-16,KAYNES,A_CE_RANGE,51.16279069767442,66.42857142857143,4225.5,CE,-94.66335344929594,EOD,-0.47331676724647975
2025-12-16,KOTAKBANK,A_CE_RANGE,52.957171991842245,68.02507836990519,2201.7,CE,-19.984557387471664,EOD,-0.09992278693735832
2025-12-16,LAURUSLABS,A_CE_RANGE,54.31918008784777,59.1836734693878,1008.2,CE,67.44693513191557,EOD,0.3372346756595778
2025-12-16,LT,A_CE_RANGE,53.99714489650251,58.21138211382143,4096.0,CE,-56.640625000001776,EOD,-0.2832031250000089
2025-12-16,LTF,A_CE_RANGE,54.08970976253299,61.8556701030925,304.0,CE,-131.57894736842104,EOD,-0.6578947368421052
2025-12-16,LTIM,A_CE_RANGE,52.93296089385475,59.3939393939394,6257.0,CE,108.67828032603484,EOD,0.5433914016301742
2025-12-16,M&M,A_CE_RANGE,44.86245954692556,64.6232439335885,3633.6,CE,-6.605019815058443,EOD,-0.03302509907529222
2025-12-16,MOTHERSON,A_CE_RANGE,52.70270270270272,68.74999999999989,121.0,CE,-228.09917355371826,EOD,-1.1404958677685912
2025-12-16,NIFTYNXT50,A_CE_RANGE,53.84615384615384,56.30972800784112,68760.0,CE,52.35602094240838,EOD,0.2617801047120419
2025-12-16,NUVAMA,A_CE_RANGE,45.054945054945065,54.40251572327044,7277.5,CE,-310.54620405358986,EOD,-1.5527310202679492
2025-12-16,PATANJALI,A_CE_RANGE,53.58024691358021,71.24999999999915,536.9,CE,290.55690072639055,EOD,1.4527845036319529
2025-12-16,PGEL,A_CE_RANGE,54.508748317631195,83.1435079726654,570.2,CE,42.09049456330474,EOD,0.21045247281652368
2025-12-16,PHOENIXLTD,A_CE_RANGE,54.90848585690517,76.08695652173876,1796.6,CE,-82.37782478013622,EOD,-0.4118891239006811
2025-12-16,PNBHOUSING,A_CE_RANGE,54.42600276625173,64.22764227642273,921.4,CE,-269.15563273279497,EOD,-1.3457781636639747
2025-12-16,POLYCAB,A_CE_RANGE,54.50000000000001,83.42541436464089,7371.5,CE,-62.402496099843994,EOD,-0.31201248049922
2025-12-16,RELIANCE,A_CE_RANGE,54.29104477611935,74.64788732394318,1559.6,CE,-89.76660682226212,EOD,-0.4488330341113106
2025-12-16,SUPREMEIND,A_CE_RANGE,41.96428571428556,81.90008190008196,3412.0,CE,-130.12895662368007,EOD,-0.6506447831184003
2025-12-16,TCS,A_CE_RANGE,53.255654557916365,55.00000000000001,3220.0,CE,64.59627329192321,EOD,0.32298136645961606
2025-12-16,TITAN,A_CE_RANGE,45.02387073081163,66.4021164021165,3916.9,CE,174.62789450841134,EOD,0.8731394725420567
2025-12-16,TORNTPOWER,A_CE_RANGE,50.047664442325974,82.30452674897057,1302.1,CE,-460.7941018354966,EOD,-2.303970509177483
2025-12-16,VBL,A_CE_RANGE,54.17789757412394,62.19081272084799,483.95,CE,-326.48000826531575,EOD,-1.6324000413265787
2025-12-16,VOLTAS,A_CE_RANGE,54.32098765432097,82.29885057471253,1391.0,CE,-69.01509705248284,EOD,-0.3450754852624142
2025-12-17,APLAPOLLO,A_CE_RANGE,47.936507936507915,58.19295558958656,1764.5,CE,-9.067724567868312,EOD,-0.045338622839341564
2025-12-17,AXISBANK,A_CE_RANGE,54.219653179190864,70.79646017699145,1238.4,CE,-268.0878552971635,EOD,-1.3404392764858175
2025-12-17,BANDHANBNK,A_CE_RANGE,50.0,65.69037656903697,149.92,CE,0.0,EOD,0.0
2025-12-17,BANKBARODA,A_CE_RANGE,46.46226415094338,66.66666666666642,288.15,CE,187.4023945861562,EOD,0.937011972930781
2025-12-17,BANKINDIA,A_CE_RANGE,45.32453245324525,65.84766584766543,142.51,CE,165.60241386569461,EOD,0.828012069328473
2025-12-17,BRITANNIA,A_CE_RANGE,45.09394572025052,52.04081632653062,6108.0,CE,170.26850032743943,EOD,0.8513425016371972
2025-12-17,CANBK,A_CE_RANGE,45.92220828105395,74.99999999999984,150.35,CE,172.92983039574477,EOD,0.8646491519787238
2025-12-17,DALBHARAT,A_CE_RANGE,45.417789757412265,60.215053763440864,2080.7,CE,159.56168597107092,EOD,0.7978084298553546
2025-12-17,HCLTECH,A_CE_RANGE,54.05405405405395,57.14285714285773,1660.9,CE,0.0,EOD,0.0
2025-12-17,INFY,A_CE_RANGE,45.888594164456265,50.32894736842075,1604.3,CE,251.82322508259392,EOD,1.2591161254129697
2025-12-17,KEI,A_CE_RANGE,45.00632111251582,56.38998682476927,4114.0,CE,70.00486144870995,EOD,0.3500243072435497
2025-12-17,KPITTECH,A_CE_RANGE,51.250000000000185,52.459016393443505,1176.4,CE,-37.40224413465271,EOD,-0.18701122067326356
2025-12-17,M&M,A_CE_RANGE,54.345165238678106,52.60736196319024,3635.0,CE,-188.17056396148456,EOD,-0.9408528198074229
2025-12-17,MANAPPURAM,A_CE_RANGE,54.8717948717949,70.09345794392493,287.4,CE,-180.93249826025811,EOD,-0.9046624913012906
2025-12-17,MARUTI,A_CE_RANGE,54.56989247311827,55.84415584415584,16510.0,CE,-230.16353725015142,EOD,-1.150817686250757
2025-12-17,MFSL,A_CE_RANGE,54.70643056849947,53.894736842105075,1674.0,CE,-222.22222222222112,EOD,-1.1111111111111056
2025-12-17,MOTHERSON,A_CE_RANGE,54.102564102564095,59.36395759717292,120.69,CE,-374.51321567652514,EOD,-1.8725660783826255
2025-12-17,NATIONALUM,A_CE_RANGE,53.89221556886229,57.93650793650838,280.85,CE,-156.6672601032612,EOD,-0.7833363005163061
2025-12-17,NMDC,A_CE_RANGE,53.5620052770448,52.631578947368375,77.67,CE,-169.94978756276467,EOD,-0.8497489378138233
2025-12-17,NTPC,A_CE_RANGE,54.34298440979965,71.1340206185573,323.35,CE,-197.92794185866987,EOD,-0.9896397092933493
2025-12-17,ONGC,A_CE_RANGE,54.02786190187767,87.25806451612914,234.18,CE,-184.47348193697368,EOD,-0.9223674096848685
2025-12-17,PETRONET,A_CE_RANGE,45.82210242587598,54.96183206106895,269.05,CE,289.90893885894644,EOD,1.4495446942947323
2025-12-17,PNB,A_CE_RANGE,45.410036719706255,64.4012944983821,119.45,CE,284.63792381749494,EOD,1.4231896190874747
2025-12-17,RVNL,A_CE_RANGE,54.49202350965577,64.17112299465263,306.1,CE,-875.5308722639719,EOD,-4.37765436131986
2025-12-17,SBIN,A_CE_RANGE,54.35103244837755,88.82978723404247,983.5,CE,-229.79156075241391,EOD,-1.1489578037620696
2025-12-17,SHRIRAMFIN,A_CE_RANGE,54.661016949152554,60.038986354775794,871.0,CE,-110.21814006888529,EOD,-0.5510907003444264
2025-12-17,SONACOMS,A_CE_RANGE,49.65811965811968,62.132352941176705,491.6,CE,-81.36696501220504,EOD,-0.40683482506102525
2025-12-17,SRF,A_CE_RANGE,54.13032324268853,83.2980972515855,3041.1,CE,-105.2250830291671,EOD,-0.5261254151458354
2025-12-17,SUNPHARMA,A_CE_RANGE,54.18950665622553,91.4012738853502,1806.3,CE,-203.73138459835124,EOD,-1.0186569229917561
2025-12-17,SYNGENE,A_CE_RANGE,54.02635431918006,60.2678571428569,651.5,CE,-331.5425940138129,EOD,-1.6577129700690645
2025-12-17,TATACONSUM,A_CE_RANGE,53.28185328185321,59.05172413793072,1186.6,CE,-155.06489128602425,EOD,-0.7753244564301213
2025-12-17,TECHM,A_CE_RANGE,54.511627906976734,64.96350364963548,1590.4,CE,-193.66197183098706,EOD,-0.9683098591549353
2025-12-17,TMPV,A_CE_RANGE,54.629629629629605,66.41791044776114,350.25,CE,-479.6573875802986,EOD,-2.3982869379014926
2025-12-17,TORNTPHARM,A_CE_RANGE,54.50538687561216,59.563758389261835,3768.0,CE,-72.18683651804864,EOD,-0.3609341825902432
2025-12-17,TVSMOTOR,A_CE_RANGE,54.459833795013864,77.73167358229604,3664.1,CE,-252.17652356649558,EOD,-1.260882617832478
2025-12-17,ULTRACEMCO,A_CE_RANGE,52.43589743589743,57.59493670886076,11631.0,CE,-268.2486458602012,EOD,-1.341243229301006
2025-12-17,WIPRO,A_CE_RANGE,45.49549549549542,50.101010101009436,260.03,CE,212.2831980925359,EOD,1.0614159904626794
2025-12-01,ABCAPITAL,B_PE_LOW,48.59550561797754,22.641509433962277,358.95,PE,83.57709987463436,EOD,0.41788549937317176
2025-12-01,ADANIENT,B_PE_LOW,53.120464441219134,24.663677130044892,2291.0,PE,69.83849847228285,EOD,0.3491924923614142
2025-12-01,ALKEM,B_PE_LOW,44.924812030075195,7.228915662650602,5653.0,PE,134.44188926233858,EOD,0.6722094463116929
2025-12-01,AMBER,B_PE_LOW,50.0,28.80143112701252,6805.0,PE,-593.6811168258633,EOD,-2.9684055841293167
2025-12-01,AMBUJACEM,B_PE_LOW,52.04460966542745,29.19999999999982,551.15,PE,-127.00716683298556,EOD,-0.6350358341649278
2025-12-01,ANGELONE,B_PE_LOW,50.0,28.319623971797807,2710.0,PE,-324.7232472324723,EOD,-1.6236162361623614
2025-12-01,ASIANPAINT,B_PE_LOW,49.833518312985554,3.6630036630036695,2867.4,PE,-479.8772407058672,EOD,-2.399386203529336
2025-12-01,ASTRAL,B_PE_LOW,50.0,14.423076923076955,1422.0,PE,0.0,EOD,0.0
2025-12-01,AUROPHARMA,B_PE_LOW,49.61038961038957,16.719242902208034,1213.3,PE,-319.78900519245184,EOD,-1.5989450259622593
2025-12-01,BAJAJ-AUTO,B_PE_LOW,45.036572622779524,17.955801104972377,9148.5,PE,-225.17352571459801,EOD,-1.12586762857299
2025-12-01,BAJFINANCE,B_PE_LOW,46.61172161172155,0.0,1025.1,PE,-472.1490586284319,EOD,-2.3607452931421595
2025-12-01,BDL,B_PE_LOW,44.24620874219453,26.649746192893492,1530.2,PE,-517.5794013854386,EOD,-2.587897006927193
2025-12-01,BEL,B_PE_LOW,47.838214783821535,36.309523809524045,417.85,PE,-507.35910015555385,EOD,-2.536795500777769
2025-12-01,BHARATFORG,B_PE_LOW,51.58227848101267,39.92673992674,1445.0,PE,83.04498269896195,EOD,0.4152249134948097
2025-12-01,BHARTIARTL,B_PE_LOW,50.257834192780585,17.04347826086909,2106.6,PE,74.05297636001312,EOD,0.3702648818000656
2025-12-01,BHEL,B_PE_LOW,48.89434889434894,22.37762237762259,293.3,PE,-313.6720081827496,EOD,-1.568360040913748
2025-12-01,BIOCON,B_PE_LOW,51.92532088681445,35.096153846153705,401.25,PE,234.26791277258795,EOD,1.1713395638629398
2025-12-01,BPCL,B_PE_LOW,57.835820895522374,31.460674157302943,359.15,PE,94.6679660309025,EOD,0.47333983015451253
2025-12-01,BRITANNIA,B_PE_LOW,45.296167247386755,0.0,5854.5,PE,-201.55435989409852,EOD,-1.0077717994704927
2025-12-01,BSE,B_PE_LOW,50.2195608782435,8.591065292096202,2919.6,PE,-216.4680093163472,EOD,-1.082340046581736
2025-12-01,CANBK,B_PE_LOW,45.8608058608058,17.676767676767398,150.95,PE,-564.4253063928517,EOD,-2.8221265319642583
2025-12-01,CONCOR,B_PE_LOW,49.724770642201875,14.007782101167379,508.3,PE,-251.81979146173433,EOD,-1.2590989573086715
2025-12-01,CROMPTON,B_PE_LOW,45.360824742267965,5.369127516778226,263.75,PE,-606.6350710900474,EOD,-3.033175355450237
2025-12-01,DELHIVERY,B_PE_LOW,44.01622718052726,1.4367816091953995,423.15,PE,-472.64563393595654,EOD,-2.3632281696797826
2025-12-01,DIVISLAB,B_PE_LOW,50.16835016835017,8.108108108108109,6474.0,PE,37.071362372567194,EOD,0.18535681186283595
2025-12-01,DIXON,B_PE_LOW,49.96174445294568,37.4331550802139,14714.0,PE,-244.66494495038742,EOD,-1.223324724751937
2025-12-01,DLF,B_PE_LOW,49.78978978978984,11.088295687885187,718.2,PE,66.8337510442799,EOD,0.33416875522139944
2025-12-01,DMART,B_PE_LOW,49.85851726089417,8.38150289017364,3987.0,PE,-10.032605969400551,EOD,-0.05016302984700275
2025-12-01,FEDERALBNK,B_PE_LOW,49.3197278911565,31.428571428572077,257.8,PE,-287.0442203258287,EOD,-1.4352211016291434
2025-12-01,GAIL,B_PE_LOW,45.57522123893806,26.30385487528339,176.45,PE,-340.03967129498443,EOD,-1.7001983564749221
2025-12-01,GLENMARK,B_PE_LOW,47.1371504660453,9.504132231405222,1946.4,PE,-197.28729963008445,EOD,-0.9864364981504222
2025-12-01,GMRAIRPORT,B_PE_LOW,48.56007944389279,1.8518518518522709,108.15,PE,-351.3638465094734,EOD,-1.7568192325473668
2025-12-01,GRASIM,B_PE_LOW,46.24373956594326,19.190404797600845,2742.1,PE,-479.92414572772833,EOD,-2.3996207286386415
2025-12-01,HAL,B_PE_LOW,51.024590163934434,26.89822294022574,4563.4,PE,-259.45566901871734,EOD,-1.2972783450935867
2025-12-01,HAVELLS,B_PE_LOW,49.7948016415869,12.084592145015138,1442.2,PE,44.37664678963074,EOD,0.2218832339481537
2025-12-01,HCLTECH,B_PE_LOW,49.27360774818399,24.50980392156852,1643.0,PE,-141.20511259890333,EOD,-0.7060255629945167
2025-12-01,HDFCAMC,B_PE_LOW,50.24566000655093,7.668231611893715,2669.1,PE,182.83316473717463,EOD,0.9141658236858731
2025-12-01,HDFCLIFE,B_PE_LOW,46.86882003955176,1.3661202185792385,763.25,PE,-288.2410743530953,EOD,-1.4412053717654767
2025-12-01,HINDPETRO,B_PE_LOW,43.129770992366474,19.587628865979756,457.1,PE,-8.750820389408522,EOD,-0.043754101947042615
2025-12-01,ICICIBANK,B_PE_LOW,46.611445783132524,4.044117647058516,1395.5,PE,-484.4141884629191,EOD,-2.4220709423145954
2025-12-01,ICICIPRULI,B_PE_LOW,49.83388704318937,36.531365313652756,624.05,PE,-397.4040541623297,EOD,-1.9870202708116484
2025-12-01,IDFCFIRSTB,B_PE_LOW,50.0,22.772277227723052,80.84,PE,14.844136566056967,EOD,0.07422068283028484
2025-12-01,INDIGO,B_PE_LOW,44.46854663774403,7.119741100323624,5821.5,PE,-250.79446877952418,EOD,-1.253972343897621
2025-12-01,INFY,B_PE_LOW,46.28879892037785,23.18840579710145,1568.9,PE,-430.8751354452129,EOD,-2.1543756772260645
2025-12-01,IOC,B_PE_LOW,49.894067796610265,15.27272727272785,162.4,PE,-455.6650246305405,EOD,-2.2783251231527024
2025-12-01,IRFC,B_PE_LOW,51.42017629774735,25.000000000000117,118.29,PE,-57.48583988502409,EOD,-0.28742919942512046
2025-12-01,JIOFIN,B_PE_LOW,46.20938628158853,11.842105263158308,307.1,PE,-501.4653207424247,EOD,-2.5073266037121233
2025-12-01,JSWSTEEL,B_PE_LOW,51.6949152542373,22.61306532663319,1174.2,PE,-439.44813490035295,EOD,-2.197240674501765
2025-12-01,KAYNES,B_PE_LOW,44.565217391304344,34.07258064516129,5434.5,PE,-99.36516698868341,EOD,-0.49682583494341703
2025-12-01,KEI,B_PE_LOW,49.94206257242157,10.49798115746884,4122.9,PE,-52.390307793063585,EOD,-0.2619515389653179
2025-12-01,LICI,B_PE_LOW,46.561210453920225,33.40961098398162,899.0,PE,255.83982202447166,EOD,1.2791991101223583
2025-12-01,LT,B_PE_LOW,49.95832175604338,13.437500000000094,4080.9,PE,-525.3743046876905,EOD,-2.6268715234384525
2025-12-01,MANAPPURAM,B_PE_LOW,53.66430260047286,19.431279620853168,285.5,PE,-126.09457092819297,EOD,-0.6304728546409648
2025-12-01,MANKIND,B_PE_LOW,49.69591659426574,11.704834605597679,2244.6,PE,-261.96204223470147,EOD,-1.3098102111735075
2025-12-01,MAXHEALTH,B_PE_LOW,50.14866204162536,5.999999999999848,1158.8,PE,210.56265101829163,EOD,1.0528132550914582
2025-12-01,NHPC,B_PE_LOW,48.00000000000002,33.10810810810864,76.9,PE,-400.52015604681196,EOD,-2.0026007802340597
2025-12-01,NUVAMA,B_PE_LOW,52.631578947368425,39.618138424821005,7536.0,PE,291.932059447983,EOD,1.459660297239915
2025-12-01,NYKAA,B_PE_LOW,50.0,15.972222222221932,263.4,PE,-455.5808656036446,EOD,-2.277904328018223
2025-12-01,OBEROIRLTY,B_PE_LOW,55.31531531531536,27.906976744186046,1635.0,PE,220.1834862385321,EOD,1.1009174311926606
2025-12-01,PAGEIND,B_PE_LOW,50.0,4.022988505747127,37515.0,PE,0.0,EOD,0.0
2025-12-01,PATANJALI,B_PE_LOW,50.08077544426487,28.124999999999222,569.3,PE,-484.8059019849002,EOD,-2.424029509924501
2025-12-01,PHOENIXLTD,B_PE_LOW,45.97364568081995,28.571428571428896,1743.9,PE,-139.91627960318615,EOD,-0.6995813980159308
2025-12-01,PIIND,B_PE_LOW,50.73280721533267,39.04555314533631,3393.0,PE,0.0,EOD,0.0
2025-12-01,POLYCAB,B_PE_LOW,48.18376068376068,7.731958762886598,7450.0,PE,-182.55033557046977,EOD,-0.9127516778523489
2025-12-01,POWERGRID,B_PE_LOW,49.28571428571432,11.111111111111367,270.5,PE,-221.81146025878004,EOD,-1.1090573012939002
2025-12-01,POWERINDIA,B_PE_LOW,46.09929078014185,8.571428571428571,22240.0,PE,-107.91366906474819,EOD,-0.539568345323741
2025-12-01,PPLPHARMA,B_PE_LOW,42.32026143790845,8.587257617728563,187.51,PE,411.7113753933078,EOD,2.0585568769665388
2025-12-01,RBLBANK,B_PE_LOW,42.8571428571428,23.9999999999999,308.45,PE,-693.7915383368485,EOD,-3.468957691684242
2025-12-01,RECLTD,B_PE_LOW,43.11926605504588,10.563380281690108,360.25,PE,-160.99930603747273,EOD,-0.8049965301873636
2025-12-01,RELIANCE,B_PE_LOW,50.237717908082374,13.709677419354312,1582.6,PE,-320.99077467458727,EOD,-1.6049538733729365
2025-12-01,RVNL,B_PE_LOW,50.0,0.33444816053519333,305.0,PE,-321.3114754098346,EOD,-1.606557377049173
2025-12-01,SAIL,B_PE_LOW,46.98085419734904,10.060975609756476,136.08,PE,-396.82539682539516,EOD,-1.9841269841269757
2025-12-01,SAMMAANCAP,B_PE_LOW,50.07820646506778,4.6920821114376485,153.83,PE,-582.4611584216291,EOD,-2.9123057921081457
2025-12-01,SBICARD,B_PE_LOW,50.0,25.42372881355942,878.0,PE,-84.2824601366753,EOD,-0.4214123006833765
2025-12-01,SBIN,B_PE_LOW,50.17751479289938,24.645390070922108,985.75,PE,-190.71772761856639,EOD,-0.9535886380928319
2025-12-01,SHREECEM,B_PE_LOW,44.34782608695652,37.142857142857146,26580.0,PE,120.3912716328066,EOD,0.601956358164033
2025-12-01,SHRIRAMFIN,B_PE_LOW,50.0524658971668,20.151133501259423,859.15,PE,-176.91904789617962,EOD,-0.8845952394808981
2025-12-01,SUNPHARMA,B_PE_LOW,50.0,29.898989898989807,1827.1,PE,286.7932789666665,EOD,1.4339663948333325
2025-12-01,TATAELXSI,B_PE_LOW,50.634920634920626,16.666666666666664,5155.0,PE,-387.97284190106694,EOD,-1.939864209505335
2025-12-01,TATASTEEL,B_PE_LOW,50.27932960893855,23.471882640586973,169.37,PE,-361.3390801204466,EOD,-1.806695400602233
2025-12-01,TATATECH,B_PE_LOW,47.76556776556781,32.27091633466111,684.5,PE,-496.7129291453616,EOD,-2.483564645726808
2025-12-01,TCS,B_PE_LOW,47.12643678160919,1.5625000000001603,3147.4,PE,-485.4800787951938,EOD,-2.4274003939759687
2025-12-01,TITAGARH,B_PE_LOW,43.181818181819004,6.500000000000152,824.95,PE,94.5511849203004,EOD,0.472755924601502
2025-12-01,TITAN,B_PE_LOW,50.05485463521663,37.73773773773752,3922.7,PE,-416.0399724679449,EOD,-2.0801998623397244
2025-12-01,UNIONBANK,B_PE_LOW,50.0,27.34806629834219,155.07,PE,-366.28619333204773,EOD,-1.8314309666602386
2025-12-01,UPL,B_PE_LOW,45.11173184357542,36.36363636363637,760.0,PE,-736.8421052631578,EOD,-3.684210526315789
2025-12-01,VOLTAS,B_PE_LOW,50.907821229050256,16.05263157894713,1349.1,PE,-272.7744422207411,EOD,-1.3638722111037056
2025-12-01,YESBANK,B_PE_LOW,52.651515151515184,38.70967741935479,22.88,PE,262.2377622377598,EOD,1.3111888111887988
2025-12-02,360ONE,B_PE_LOW,53.461538461538616,37.05357142857145,1178.2,PE,200.30555084026787,EOD,1.0015277542013394
2025-12-02,ABCAPITAL,B_PE_LOW,43.589743589743556,13.636363636363487,356.4,PE,-213.2435465768838,EOD,-1.066217732884419
2025-12-02,ADANIENSOL,B_PE_LOW,47.389558232931726,3.6220472440944165,986.9,PE,81.06191103455264,EOD,0.4053095551727632
2025-12-02,ADANIENT,B_PE_LOW,48.54651162790697,23.421052631579187,2259.0,PE,-182.38158477202626,EOD,-0.9119079238601313
2025-12-02,ADANIGREEN,B_PE_LOW,53.79939209726442,36.30573248407662,1035.5,PE,-258.8121680347676,EOD,-1.2940608401738378
2025-12-02,AMBER,B_PE_LOW,50.0,0.0,6700.0,PE,-1274.6268656716418,EOD,-6.3731343283582085
2025-12-02,AMBUJACEM,B_PE_LOW,44.31339511373207,13.023255813953277,546.55,PE,-296.4047205196281,EOD,-1.4820236025981406
2025-12-02,ANGELONE,B_PE_LOW,51.86263096623984,38.15602836879445,2753.0,PE,40.68289139121223,EOD,0.20341445695606117
2025-12-02,APLAPOLLO,B_PE_LOW,44.178082191780845,34.80825958702109,1734.9,PE,-498.0114127615403,EOD,-2.4900570638077015
2025-12-02,AUBANK,B_PE_LOW,43.49775784753367,25.706940874035926,958.55,PE,216.99441865317124,EOD,1.0849720932658562
2025-12-02,AUROPHARMA,B_PE_LOW,49.56658786446024,33.83084577114495,1218.9,PE,-91.88612683567,EOD,-0.45943063417835
2025-12-02,BAJAJFINSV,B_PE_LOW,45.65826330532211,9.953703703704061,2079.5,PE,-490.5025246453475,EOD,-2.4525126232267374
2025-12-02,BAJFINANCE,B_PE_LOW,50.46403712296981,15.112540192925813,1025.6,PE,-682.5273010920438,EOD,-3.412636505460219
2025-12-02,BANKINDIA,B_PE_LOW,49.93990384615381,10.489510489510243,147.79,PE,-32.478516814400045,EOD,-0.16239258407200022
2025-12-02,BDL,B_PE_LOW,50.20080321285145,10.000000000000208,1526.4,PE,-511.00628930817606,EOD,-2.5550314465408803
2025-12-02,BEL,B_PE_LOW,45.74468085106387,9.999999999999904,413.3,PE,-551.657391725138,EOD,-2.75828695862569
2025-12-02,BHARATFORG,B_PE_LOW,50.0,31.78294573643346,1426.6,PE,-112.1547735875508,EOD,-0.5607738679377541
2025-12-02,BHARTIARTL,B_PE_LOW,50.58499655884386,28.952772073921896,2116.9,PE,-513.9590911238097,EOD,-2.5697954556190483
2025-12-02,BHEL,B_PE_LOW,50.66006600660072,16.000000000000604,289.6,PE,-55.248618784527245,EOD,-0.27624309392263624
2025-12-02,BIOCON,B_PE_LOW,49.293785310734464,31.300813008130234,398.55,PE,-963.4926608957435,EOD,-4.817463304478718
2025-12-02,BLUESTARCO,B_PE_LOW,44.736842105263285,6.735751295336567,1758.0,PE,-136.51877133105805,EOD,-0.6825938566552902
2025-12-02,BPCL,B_PE_LOW,46.57210401891256,25.568181818181785,357.25,PE,-442.2673198040575,EOD,-2.2113365990202873
2025-12-02,BSE,B_PE_LOW,50.30821917808222,33.253012048193206,2878.8,PE,-211.19911074058382,EOD,-1.055995553702919
2025-12-02,CDSL,B_PE_LOW,50.0,14.572864321608431,1596.9,PE,-305.59208466403203,EOD,-1.52796042332016
2025-12-02,CGPOWER,B_PE_LOW,46.93376941946035,8.139534883721437,665.7,PE,-369.53582694907476,EOD,-1.8476791347453738
2025-12-02,CHOLAFIN,B_PE_LOW,52.08333333333329,17.21854304635774,1720.7,PE,-72.06369500784353,EOD,-0.36031847503921766
2025-12-02,CUMMINSIND,B_PE_LOW,50.02053388090357,35.33568904593655,4550.1,PE,-86.15195270432977,EOD,-0.43075976352164885
2025-12-02,DABUR,B_PE_LOW,48.9533011272142,22.38267148014453,513.2,PE,233.8269680436521,EOD,1.1691348402182606
2025-12-02,DALBHARAT,B_PE_LOW,48.241912798874836,12.250000000000227,2000.0,PE,-120.0,EOD,-0.6
2025-12-02,DELHIVERY,B_PE_LOW,49.648382559774966,13.725490196078225,413.2,PE,-450.1452081316587,EOD,-2.2507260406582934
2025-12-02,DIVISLAB,B_PE_LOW,50.090964220739835,28.46153846153846,6442.0,PE,-15.523129462899721,EOD,-0.0776156473144986
2025-12-02,DLF,B_PE_LOW,50.09596928982728,28.618421052631643,718.0,PE,-543.175487465181,EOD,-2.715877437325905
2025-12-02,DMART,B_PE_LOW,50.12714558169106,18.91117478510063,3973.4,PE,-471.1330346806233,EOD,-2.355665173403117
2025-12-02,EICHERMOT,B_PE_LOW,53.405474220241885,36.7816091954023,7185.0,PE,-27.83576896311761,EOD,-0.13917884481558804
2025-12-02,EXIDEIND,B_PE_LOW,50.68226120857693,26.811594202898142,380.95,PE,-267.75167344796023,EOD,-1.3387583672398011
2025-12-02,GAIL,B_PE_LOW,46.38324873096451,3.5820895522389478,175.77,PE,-364.11219206917997,EOD,-1.8205609603458999
2025-12-02,GMRAIRPORT,B_PE_LOW,47.190008920606566,4.783599088838126,107.77,PE,-326.6215087686776,EOD,-1.633107543843388
2025-12-02,HAVELLS,B_PE_LOW,46.371882086167744,6.914893617021052,1432.1,PE,-209.48257803226034,EOD,-1.0474128901613016
2025-12-02,HCLTECH,B_PE_LOW,49.066213921901415,39.862542955326276,1644.6,PE,-240.78803356439477,EOD,-1.2039401678219739
2025-12-02,HDFCAMC,B_PE_LOW,46.98901098901092,8.888888888888578,2617.2,PE,-424.88155280452673,EOD,-2.1244077640226338
2025-12-02,HDFCBANK,B_PE_LOW,46.60194174757279,20.85308056872025,996.3,PE,-554.0499849442967,EOD,-2.7702499247214836
2025-12-02,HEROMOTOCO,B_PE_LOW,49.68421052631579,28.061224489795915,6297.5,PE,-41.28622469233823,EOD,-0.20643112346169115
2025-12-02,HINDPETRO,B_PE_LOW,42.307692307692264,0.3164556962026034,449.05,PE,-552.2770292840431,EOD,-2.7613851464202153
2025-12-02,HINDZINC,B_PE_LOW,48.13153961136023,28.32618025751088,500.6,PE,-271.6739912105455,EOD,-1.3583699560527276
2025-12-02,HUDCO,B_PE_LOW,50.89285714285718,21.17647058823543,238.34,PE,250.06293530251057,EOD,1.2503146765125528
2025-12-02,ICICIBANK,B_PE_LOW,46.67760459392941,27.573529411764657,1383.3,PE,-401.9373960818359,EOD,-2.0096869804091795
2025-12-02,ICICIPRULI,B_PE_LOW,45.687645687645706,29.24528301886808,620.2,PE,-248.30699774265779,EOD,-1.241534988713289
2025-12-02,IDEA,B_PE_LOW,46.3917525773196,12.12121212121186,10.19,PE,-706.5750736015691,EOD,-3.5328753680078457
2025-12-02,IIFL,B_PE_LOW,50.36496350364931,35.92233009708687,586.3,PE,-30.70100631076551,EOD,-0.15350503155382755
2025-12-02,INDHOTEL,B_PE_LOW,50.65292096219927,14.567901234567564,748.05,PE,-211.21582781899846,EOD,-1.0560791390949924
2025-12-02,INDIANB,B_PE_LOW,57.02947845804988,26.765799256505346,871.15,PE,443.0924639843874,EOD,2.215462319921937
